Date,AAPL,AMZN,ETH-USD,LTC-USD,MRNA,NFLX,NVDA
2020-11-19,116.14034271240234,155.8509979248047,471.63043212890625,81.68367004394531,92.7699966430664,484.6700134277344,13.403189659118652
2020-11-20,114.86772155761719,154.97000122070312,509.74456787109375,82.5831527709961,97.61000061035156,488.239990234375,13.051661491394043
2020-11-23,111.4512939453125,154.91949462890625,608.4540405273438,89.03931427001953,101.02999877929688,476.6199951171875,13.103765487670898
2020-11-24,112.74346923828125,155.9029998779297,603.8977661132812,89.20537567138672,98.55999755859375,482.8800048828125,12.922019958496094
2020-11-25,113.58533477783203,159.2534942626953,570.6866455078125,81.880126953125,109.18000030517578,485.0,13.19825553894043
2020-11-27,114.13353729248047,159.76699829101562,517.4937133789062,69.12387084960938,127.02999877929688,491.3599853515625,13.224681854248047
2020-11-30,116.54171752929688,158.40199279785156,614.842529296875,87.57463073730469,152.74000549316406,490.70001220703125,13.364547729492188
2020-12-01,120.13439178466797,161.00399780273438,587.3241577148438,85.4357681274414,141.00999450683594,504.5799865722656,13.353078842163086
2020-12-02,120.4867935180664,160.17649841308594,598.3523559570312,88.85651397705078,143.0,503.3800048828125,13.50715160369873
2020-12-03,120.34976196289062,159.3365020751953,616.708740234375,89.09896850585938,157.25999450683594,497.5199890136719,13.363008499145508
2020-12-04,119.67428588867188,158.12899780273438,569.3541870117188,80.01707458496094,152.52000427246094,498.30999755859375,13.524858474731445
2020-12-07,121.14268493652344,157.89999389648438,591.8433837890625,83.62406158447266,159.52000427246094,515.780029296875,13.573237419128418
2020-12-08,121.75941467285156,158.864501953125,554.8277587890625,76.7486572265625,169.86000061035156,512.6599731445312,13.317120552062988
2020-12-09,119.2142105102539,155.2100067138672,573.4791259765625,77.41098022460938,156.58999633789062,493.6000061035156,12.898903846740723
2020-12-10,120.64341735839844,155.07449340820312,559.6785278320312,74.82955932617188,155.69000244140625,501.0899963378906,12.940301895141602
2020-12-11,119.83092498779297,155.8209991455078,545.79736328125,72.08733367919922,156.92999267578125,503.2200012207031,12.981199264526367
2020-12-14,119.2142105102539,157.84849548339844,586.0111694335938,82.3631591796875,155.07000732421875,522.4199829101562,13.275972366333008
2020-12-15,125.18567657470703,158.25599670410156,589.3555908203125,81.40067291259766,147.22000122070312,519.780029296875,13.327594757080078
2020-12-16,125.11714172363281,162.04800415039062,636.1818237304688,92.78968811035156,137.02999877929688,524.8300170898438,13.209887504577637
2020-12-17,125.98839569091797,161.8040008544922,642.8689575195312,100.9595718383789,144.0,532.9000244140625,13.308391571044922
2020-12-18,123.99137878417969,160.08250427246094,654.8119506835938,109.38450622558594,140.22999572753906,534.4500122070312,13.239313125610352
2020-12-21,125.52831268310547,160.3090057373047,609.81787109375,105.0053939819336,138.3000030517578,528.9099731445312,13.29941463470459
2020-12-22,129.1013946533203,160.3260040283203,634.8541870117188,113.68036651611328,125.87999725341797,527.3300170898438,13.245548248291016
2020-12-23,128.20077514648438,159.2635040283203,583.714599609375,101.81706237792969,130.33999633789062,514.47998046875,12.97721004486084
2020-12-24,129.1894989013672,158.63450622558594,611.607177734375,111.56539916992188,123.38999938964844,513.969970703125,12.961749076843262
2020-12-28,133.81004333496094,164.197998046875,730.3973388671875,130.0503387451172,111.4000015258789,519.1199951171875,12.868228912353516
2020-12-29,132.0283966064453,166.10000610351562,731.5201416015625,129.04080200195312,114.38999938964844,530.8699951171875,12.911372184753418
2020-12-30,130.90261840820312,164.29249572753906,751.6189575195312,129.46607971191406,111.12999725341797,524.5900268554688,13.113373756408691
