Date,AAPL,ETH-USD,INTC,SLB,TSLA,V,XRP-USD
2023-11-13,184.1013946533203,2055.265380859375,37.72475814819336,52.75233840942383,223.7100067138672,243.27565002441406,0.6715239882469177
2023-11-14,186.73141479492188,1979.0526123046875,38.889163970947266,53.09424591064453,237.41000366210938,245.53269958496094,0.6296730041503906
2023-11-15,187.29925537109375,2060.408447265625,40.07330322265625,52.43973159790039,242.83999633789062,246.696044921875,0.6496480107307434
2023-11-16,188.9928436279297,1960.881591796875,42.77709197998047,50.906002044677734,233.58999633789062,247.15342712402344,0.61216801404953
2023-11-17,188.97291564941406,1961.28076171875,43.23101806640625,51.62890625,234.3000030517578,248.1377716064453,0.6137170195579529
2023-11-20,190.72625732421875,2022.2391357421875,44.14872360229492,51.52145004272461,235.60000610351562,248.5454559326172,0.6128420233726501
2023-11-21,189.91932678222656,1937.0667724609375,43.063262939453125,51.50191116333008,241.1999969482422,250.79254150390625,0.5804619789123535
2023-11-22,190.5867919921875,2064.42529296875,43.09286117553711,51.30653381347656,234.2100067138672,252.27407836914062,0.6118990182876587
2023-11-24,189.25186157226562,2081.152099609375,43.3790283203125,51.38467788696289,235.4499969482422,252.85076904296875,0.6218810081481934
2023-11-27,189.07252502441406,2027.4173583984375,43.4974479675293,51.33583450317383,236.0800018310547,252.69168090820312,0.6041529774665833
2023-11-28,189.6802215576172,2049.338134765625,43.64546203613281,51.101383209228516,246.72000122070312,251.49851989746094,0.6114220023155212
2023-11-29,188.6541290283203,2029.92919921875,44.34607696533203,50.67155075073242,244.13999938964844,252.78115844726562,0.609358012676239
2023-11-30,189.23191833496094,2052.55615234375,44.1092529296875,50.837623596191406,240.0800018310547,255.21719360351562,0.606357991695404
2023-12-01,190.51705932617188,2087.139892578125,43.16194152832031,51.179534912109375,238.8300018310547,254.988525390625,0.6129149794578552
2023-12-04,188.71388244628906,2243.2158203125,41.79030990600586,50.827850341796875,235.5800018310547,252.98997497558594,0.6243739724159241
2023-12-05,192.68881225585938,2293.841796875,41.365989685058594,49.67936706542969,238.72000122070312,253.15899658203125,0.6219969987869263
2023-12-06,191.59298706054688,2231.661376953125,40.72458267211914,48.22658157348633,239.3699951171875,252.8408203125,0.6403329968452454
2023-12-07,193.5355987548828,2357.57958984375,41.59295654296875,47.568904876708984,242.63999938964844,254.3621063232422,0.6436319947242737
2023-12-08,194.97015380859375,2358.73193359375,42.13568878173828,47.90264892578125,243.83999633789062,254.28256225585938,0.6731380224227905
2023-12-11,192.44972229003906,2224.578857421875,43.95136260986328,48.2462158203125,239.74000549316406,255.05810546875,0.6202110052108765
2023-12-12,193.9739532470703,2202.0380859375,43.45797348022461,48.13823699951172,237.00999450683594,258.080810546875,0.6195489764213562
2023-12-13,197.21165466308594,2260.648681640625,43.98097229003906,48.28547668457031,239.2899932861328,260.8847351074219,0.6284859776496887
2023-12-14,197.361083984375,2316.5791015625,44.582908630371094,51.456085205078125,251.0500030517578,257.2555236816406,0.6324319839477539
2023-12-15,196.8231201171875,2219.33740234375,45.54995346069336,51.230316162109375,253.5,256.55950927734375,0.6154919862747192
2023-12-18,195.14947509765625,2217.2734375,45.08616638183594,51.31865692138672,252.0800018310547,256.8975830078125,0.612529993057251
2023-12-19,196.1955108642578,2177.87255859375,46.0433464050293,52.00578689575195,257.2200012207031,258.50830078125,0.6054559946060181
2023-12-20,194.09349060058594,2201.911376953125,45.155242919921875,51.58369445800781,247.13999938964844,255.64474487304688,0.6173189878463745
2023-12-21,193.94403076171875,2239.54248046875,46.45779800415039,51.61314392089844,254.5,258.0609130859375,0.6239100098609924
2023-12-22,192.86813354492188,2326.52490234375,47.365638732910156,52.10395050048828,252.5399932861328,256.95721435546875,0.6254019737243652
2023-12-26,192.32022094726562,2231.46533203125,49.83259963989258,52.69291687011719,256.6099853515625,257.6830749511719,0.6223689913749695
2023-12-27,192.41983032226562,2378.739990234375,50.08916091918945,52.05487060546875,261.44000244140625,257.4543762207031,0.6348559856414795
2023-12-28,192.84820556640625,2347.566162109375,49.724056243896484,51.279396057128906,253.17999267578125,258.91595458984375,0.6349980235099792
2023-12-29,191.8021697998047,2300.690673828125,49.58590316772461,51.08307647705078,248.47999572753906,258.8663024902344,0.6234019994735718
