Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2023-08-17,173.11415100097656,133.97999572753906,129.59909057617188,314.51922607421875,219.22000122070312
2023-08-18,173.60166931152344,133.22000122070312,127.14517211914062,314.1221923828125,215.49000549316406
2023-08-21,174.9447784423828,134.67999267578125,128.0529022216797,319.4819641113281,231.27999877929688
2023-08-22,176.32769775390625,134.25,128.76116943359375,320.0576171875,233.19000244140625
2023-08-23,180.19790649414062,135.52000427246094,132.04302978515625,324.5638122558594,236.86000061035156
2023-08-24,175.48204040527344,131.83999633789062,129.45944213867188,317.586181640625,230.0399932861328
2023-08-25,177.70069885253906,133.25999450683594,129.55918884277344,320.57373046875,238.58999633789062
2023-08-28,179.2726593017578,133.13999938964844,130.68638610839844,321.28839111328125,238.82000732421875
2023-08-29,183.18263244628906,134.91000366210938,134.23760986328125,325.9632873535156,257.17999267578125
2023-08-30,186.6946563720703,135.07000732421875,135.54437255859375,326.3404541015625,256.8999938964844
2023-08-31,186.91354370117188,138.00999450683594,135.83364868164062,325.3181457519531,258.0799865722656
2023-09-01,188.49546813964844,138.1199951171875,135.32492065429688,326.2114562988281,245.00999450683594
2023-09-05,188.73422241210938,137.27000427246094,135.4346466064453,331.06500244140625,256.489990234375
2023-09-06,181.9788055419922,135.36000061035156,134.1278839111328,330.4000244140625,251.9199981689453
2023-09-07,176.65602111816406,137.85000610351562,134.9259033203125,327.4521179199219,251.49000549316406
2023-09-08,177.27285766601562,138.22999572753906,136.0431365966797,331.7796325683594,248.5
2023-09-11,178.4468536376953,143.10000610351562,136.58180236816406,335.42230224609375,273.5799865722656
2023-09-12,175.40245056152344,141.22999572753906,135.00570678710938,329.2982482910156,267.4800109863281
2023-09-13,173.32308959960938,144.85000610351562,136.37232971191406,333.5563049316406,271.29998779296875
2023-09-14,174.84530639648438,144.72000122070312,137.75888061523438,336.1766357421875,276.0400085449219
2023-09-15,174.11900329589844,140.38999938964844,137.06060791015625,327.75982666015625,274.3900146484375
2023-09-18,177.06394958496094,139.97999572753906,137.86862182617188,326.60845947265625,265.2799987792969
2023-09-19,178.15834045410156,137.6300048828125,137.69903564453125,326.2015075683594,266.5
2023-09-20,174.59658813476562,135.2899932861328,133.40966796875,318.3802185058594,262.5899963378906
2023-09-21,173.0445098876953,129.3300018310547,130.11781311035156,317.1494445800781,255.6999969482422
2023-09-22,173.90013122558594,129.1199951171875,129.9282684326172,314.6482238769531,244.8800048828125
2023-09-25,175.18356323242188,131.27000427246094,130.78614807128906,315.1742858886719,246.99000549316406
2023-09-26,171.0845489501953,125.9800033569336,128.25242614746094,309.8145446777344,244.1199951171875
2023-09-27,169.56231689453125,125.9800033569336,130.21755981445312,310.4596862792969,240.5
2023-09-28,169.82101440429688,125.9800033569336,131.98318481445312,311.3033447265625,246.3800048828125
2023-09-29,170.33836364746094,127.12000274658203,130.53677368164062,313.3975830078125,250.22000122070312
2023-10-02,172.86541748046875,129.4600067138672,133.83859252929688,319.4025573730469,251.60000610351562
2023-10-03,171.5222930908203,124.72000122070312,132.10289001464844,311.05523681640625,246.52999877929688
2023-10-04,172.77587890625,127.0,134.9059600830078,316.5837097167969,261.1600036621094
2023-10-05,174.01953125,125.95999908447266,134.7363739013672,316.980712890625,260.04998779296875
2023-10-06,176.58639526367188,127.95999908447266,137.2401580810547,324.8218994140625,260.5299987792969
2023-10-09,178.07875061035156,128.25999450683594,138.07809448242188,327.36279296875,259.6700134277344
2023-10-10,177.4818115234375,129.47999572753906,137.71897888183594,325.9434509277344,263.6199951171875
2023-10-11,178.88462829589844,131.8300018310547,140.20285034179688,329.9434509277344,262.989990234375
2023-10-12,179.7899932861328,132.3300018310547,138.62673950195312,328.69281005859375,258.8699951171875
2023-10-13,177.93948364257812,129.7899932861328,137.02072143554688,325.28839111328125,251.1199951171875
2023-10-16,177.81011962890625,132.5500030517578,138.75640869140625,330.1617736816406,253.9199981689453
2023-10-17,176.24810791015625,131.47000122070312,139.37489318847656,329.5860900878906,254.85000610351562
2023-10-18,174.9447784423828,128.1300048828125,137.61923217773438,327.650634765625,242.67999267578125
2023-10-19,174.5667266845703,128.39999389648438,137.40975952148438,328.8516540527344,220.11000061035156
2023-10-20,171.99986267089844,125.16999816894531,135.2650604248047,324.23626708984375,211.99000549316406
2023-10-23,172.11924743652344,126.55999755859375,136.16282653808594,326.86651611328125,212.0800018310547
2023-10-24,172.55702209472656,128.55999755859375,138.46713256835938,328.0675048828125,216.52000427246094
2023-10-25,170.2289276123047,121.38999938964844,125.29973602294922,338.1319580078125,212.4199981689453
2023-10-26,166.0403594970703,119.56999969482422,121.97796630859375,325.44720458984375,205.75999450683594
2023-10-27,167.36358642578125,127.73999786376953,121.86823272705078,327.3528747558594,207.3000030517578
2023-10-30,169.42303466796875,132.7100067138672,124.15258026123047,334.7969665527344,197.36000061035156
2023-10-31,169.90060424804688,133.08999633789062,123.77352142333984,335.5910339355469,200.83999633789062
2023-11-01,173.08432006835938,137.0,126.13765716552734,343.49176025390625,205.66000366210938
2023-11-02,176.66598510742188,138.07000732421875,127.17509460449219,345.7250061035156,218.50999450683594
2023-11-03,175.75067138671875,138.60000610351562,128.7811279296875,350.17156982421875,219.9600067138672
2023-11-06,178.31753540039062,139.74000549316406,129.9282684326172,353.8738098144531,219.27000427246094
2023-11-07,180.8943634033203,142.7100067138672,130.64649963378906,357.843994140625,222.17999267578125
2023-11-08,181.95887756347656,142.0800018310547,131.51434326171875,360.494140625,222.11000061035156
2023-11-09,181.48135375976562,140.60000610351562,129.91830444335938,358.0028076171875,209.97999572753906
2023-11-10,185.69534301757812,143.55999755859375,132.2624969482422,366.9158935546875,214.64999389648438
2023-11-13,184.1013946533203,142.58999633789062,131.7637176513672,363.94818115234375,223.7100067138672
2023-11-14,186.73141479492188,145.8000030517578,133.28994750976562,367.51141357421875,237.41000366210938
2023-11-15,187.29925537109375,143.1999969482422,134.28749084472656,367.6606140136719,242.83999633789062
2023-11-16,188.9928436279297,142.8300018310547,136.59176635742188,374.1253356933594,233.58999633789062
2023-11-17,188.97291564941406,145.17999267578125,134.9757843017578,367.83966064453125,234.3000030517578
2023-11-20,190.72625732421875,146.1300048828125,135.9134521484375,375.3883972167969,235.60000610351562
2023-11-21,189.91932678222656,143.89999389648438,136.6316680908203,371.04217529296875,241.1999969482422
2023-11-22,190.5867919921875,146.7100067138672,138.14791870117188,375.7961730957031,234.2100067138672
2023-11-24,189.25186157226562,146.74000549316406,136.3523712158203,375.37841796875,235.4499969482422
2023-11-27,189.07252502441406,147.72999572753906,136.07305908203125,376.552001953125,236.0800018310547
2023-11-28,189.6802215576172,147.02999877929688,136.86111450195312,380.6197814941406,246.72000122070312
2023-11-29,188.6541290283203,146.32000732421875,134.6565704345703,376.7907409667969,244.13999938964844
2023-11-30,189.23191833496094,146.08999633789062,132.20263671875,376.85040283203125,240.0800018310547
2023-12-01,190.51705932617188,147.02999877929688,131.5343017578125,372.4743347167969,238.8300018310547
2023-12-04,188.71388244628906,144.83999633789062,128.95069885253906,367.1335144042969,235.5800018310547
2023-12-05,192.68881225585938,146.8800048828125,130.6664581298828,370.4951171875,238.72000122070312
2023-12-06,191.59298706054688,144.52000427246094,129.6988525390625,366.7953796386719,239.3699951171875
2023-12-07,193.5355987548828,146.8800048828125,136.59176635742188,368.9336853027344,242.63999938964844
2023-12-08,194.97015380859375,147.4199981689453,134.6565704345703,372.19586181640625,243.83999633789062
2023-12-11,192.44972229003906,145.88999938964844,132.96075439453125,369.2817687988281,239.74000549316406
2023-12-12,193.9739532470703,147.47999572753906,132.1926727294922,372.34503173828125,237.00999450683594
2023-12-13,197.21165466308594,148.83999633789062,132.2425537109375,372.3350524902344,239.2899932861328
2023-12-14,197.361083984375,147.4199981689453,131.61410522460938,363.9409484863281,251.0500030517578
