Date,BTC-USD,COST,ETH-USD,LTC-USD,MRNA,PFE,TSLA
2020-11-20,18621.314453125,353.70477294921875,509.74456787109375,82.5831527709961,97.61000061035156,31.316452026367188,163.20333862304688
2020-11-23,18364.12109375,354.2523498535156,608.4540405273438,89.03931427001953,101.02999877929688,31.162857055664062,173.9499969482422
2020-11-24,19107.46484375,356.581787109375,603.8977661132812,89.20537567138672,98.55999755859375,31.231122970581055,185.1266632080078
2020-11-25,18732.12109375,359.85791015625,570.6866455078125,81.880126953125,109.18000030517578,31.171396255493164,191.3333282470703
2020-11-27,17108.40234375,360.4518737792969,517.4937133789062,69.12387084960938,127.02999877929688,31.768699645996094,195.25332641601562
2020-11-30,19625.8359375,363.5887451171875,614.842529296875,87.57463073730469,152.74000549316406,32.690284729003906,189.1999969482422
2020-12-01,18802.998046875,369.1029357910156,587.3241577148438,85.4357681274414,141.00999450683594,33.62892150878906,194.9199981689453
2020-12-02,19201.091796875,365.2362365722656,598.3523559570312,88.85651397705078,143.0,34.81501388549805,189.60667419433594
2020-12-03,19445.3984375,356.23638916015625,616.708740234375,89.09896850585938,157.25999450683594,34.20916748046875,197.7933349609375
2020-12-04,18699.765625,355.64593505859375,569.3541870117188,80.01707458496094,152.52000427246094,34.42249298095703,199.67999267578125
2020-12-07,19191.630859375,355.5505676269531,591.8433837890625,83.62406158447266,159.52000427246094,35.199005126953125,213.9199981689453
2020-12-08,18321.14453125,359.6172790527344,554.8277587890625,76.7486572265625,169.86000061035156,36.31684875488281,216.6266632080078
2020-12-09,18553.916015625,356.46490478515625,573.4791259765625,77.41098022460938,156.58999633789062,35.710994720458984,201.4933319091797
2020-12-10,18264.9921875,355.036376953125,559.6785278320312,74.82955932617188,155.69000244140625,35.608604431152344,209.02333068847656
2020-12-11,18058.904296875,357.2363586425781,545.79736328125,72.08733367919922,156.92999267578125,35.08807373046875,203.3300018310547
2020-12-14,19246.64453125,356.5506591796875,586.0111694335938,82.3631591796875,155.07000732421875,33.458251953125,213.27667236328125
2020-12-15,19417.076171875,354.1697692871094,589.3555908203125,81.40067291259766,147.22000122070312,33.03160095214844,211.0833282470703
2020-12-16,21310.59765625,351.8459167480469,636.1818237304688,92.78968811035156,137.02999877929688,32.289222717285156,207.58999633789062
2020-12-17,22805.162109375,352.6554260253906,642.8689575195312,100.9595718383789,144.0,32.451351165771484,218.63333129882812
2020-12-18,23137.9609375,349.5220947265625,654.8119506835938,109.38450622558594,140.22999572753906,32.1526985168457,231.6666717529297
2020-12-21,22803.08203125,347.5887451171875,609.81787109375,105.0053939819336,138.3000030517578,31.896709442138672,216.6199951171875
2020-12-22,23783.029296875,344.7888488769531,634.8541870117188,113.68036651611328,125.87999725341797,31.3505916595459,213.44667053222656
2020-12-23,23241.345703125,344.6555480957031,583.714599609375,101.81706237792969,130.33999633789062,31.947900772094727,215.32666015625
2020-12-24,23735.94921875,347.2174072265625,611.607177734375,111.56539916992188,123.38999938964844,31.802837371826172,220.58999633789062
2020-12-28,27084.80859375,353.38873291015625,730.3973388671875,130.0503387451172,111.4000015258789,31.41884994506836,221.22999572753906
2020-12-29,27362.4375,354.9696960449219,731.5201416015625,129.04080200195312,114.38999938964844,31.6151065826416,221.99667358398438
2020-12-30,28840.953125,356.6173095703125,751.6189575195312,129.46607971191406,111.12999725341797,31.3505916595459,231.5933380126953
