Date,JNJ,KO,LMT,PEP,PFE,PG,WMT
2022-11-18,166.021240234375,57.54164123535156,452.40594482421875,171.18673706054688,44.15425491333008,136.46051025390625,48.66465759277344
2022-11-21,166.8747100830078,58.42631912231445,456.3149108886719,174.48150634765625,44.10847854614258,138.19296264648438,48.96267318725586
2022-11-22,167.68080139160156,58.680423736572266,454.94873046875,174.50035095214844,44.93242263793945,139.37982177734375,49.13759994506836
2022-11-23,167.86094665527344,58.94394302368164,456.4383544921875,174.72695922851562,44.721858978271484,140.1742401123047,49.37407302856445
2022-11-25,168.07908630371094,59.00040817260742,458.70599365234375,173.8112030029297,45.05143356323242,140.43267822265625,49.584632873535156
2022-11-28,168.1644287109375,59.009830474853516,458.4687194824219,173.603515625,45.381011962890625,140.3178253173828,49.7271614074707
2022-11-29,166.988525390625,58.80277633666992,459.3132019042969,172.37625122070312,45.30777359008789,139.2458038330078,49.552242279052734
2022-11-30,168.7998046875,60.29084777832031,463.2179870605469,175.13291931152344,45.89369201660156,142.7681427001953,49.37407302856445
2022-12-01,169.50155639648438,60.461456298828125,461.7859191894531,176.5958251953125,46.76341247558594,142.85426330566406,49.68180847167969
2022-12-02,169.63430786132812,60.99223709106445,473.758056640625,176.39634704589844,46.6077766418457,144.15597534179688,49.63322448730469
2022-12-05,169.53948974609375,60.15815353393555,468.4497985839844,173.95497131347656,46.44298553466797,142.7011260986328,49.1246452331543
2022-12-06,166.99801635742188,60.129722595214844,462.0818786621094,172.53955078125,45.509185791015625,142.88299560546875,48.55451965332031
2022-12-07,168.01268005371094,60.2244987487793,459.4087219238281,173.06199645996094,45.9943962097168,143.8018341064453,48.301849365234375
2022-12-08,168.0411376953125,60.48041534423828,463.3994140625,174.5819549560547,47.40425109863281,144.8355712890625,48.37663650512695
2022-12-09,166.6566162109375,59.84537124633789,461.6808776855469,173.93597412109375,47.34932327270508,144.4526824951172,47.248355865478516
2022-12-12,168.64805603027344,60.63206100463867,464.296875,174.76242065429688,47.752140045166016,145.93626403808594,48.1295166015625
2022-12-13,169.94725036621094,60.651023864746094,458.4730529785156,174.66741943359375,48.585243225097656,145.71612548828125,47.95718765258789
2022-12-14,170.4688262939453,60.651023864746094,463.2179870605469,174.18295288085938,49.87609100341797,146.29042053222656,47.69055938720703
2022-12-15,168.31614685058594,59.81693649291992,457.1078186035156,171.22862243652344,49.07960510253906,144.63455200195312,47.264610290527344
2022-12-16,166.5902099609375,59.47572326660156,459.97198486328125,171.31410217285156,47.05636978149414,143.9932861328125,46.415950775146484
2022-12-19,166.41001892089844,59.56102752685547,459.97198486328125,172.2640838623047,47.019752502441406,143.95497131347656,46.432212829589844
2022-12-20,166.5902099609375,59.51363754272461,464.1344909667969,172.15956115722656,46.98312759399414,144.01243591308594,46.83864974975586
2022-12-21,168.49632263183594,60.4709358215332,465.56658935546875,173.36599731445312,47.29439926147461,145.33328247070312,47.206077575683594
2022-12-22,167.87994384765625,60.034942626953125,457.59466552734375,172.0265655517578,47.27608108520508,145.6682891845703,46.65331268310547
2022-12-23,168.3066864013672,60.48989486694336,461.404052734375,173.1380157470703,47.45003128051758,146.07984924316406,46.74760818481445
2022-12-27,168.2592315673828,60.85954284667969,463.51397705078125,173.90750122070312,46.80917739868164,147.35284423828125,46.76061248779297
2022-12-28,167.529052734375,60.252933502197266,461.3371887207031,172.65354919433594,46.507076263427734,145.44813537597656,45.941226959228516
2022-12-29,168.3825225830078,60.61310958862305,464.9937438964844,172.8719940185547,46.99228286743164,146.05113220214844,46.22085952758789
2022-12-30,167.51956176757812,60.29084777832031,464.4591064453125,171.6180877685547,46.90989303588867,145.0652618408203,46.10380172729492
