Date,COST,JNJ,KO,PFE,PG,T,WMT
2020-11-13,351.58880615234375,134.17559814453125,47.33028030395508,31.26641845703125,131.44583129882812,16.508867263793945,47.26424026489258
2020-11-16,352.470458984375,135.0260009765625,47.684486389160156,30.2220516204834,129.76034545898438,16.543132781982422,47.860774993896484
2020-11-17,354.447265625,133.68333435058594,47.5339469909668,30.753267288208008,129.25933837890625,16.577392578125,46.89690017700195
2020-11-18,354.73492431640625,131.9110107421875,46.58645248413086,30.992197036743164,127.2732162475586,16.3432674407959,46.808990478515625
2020-11-19,355.9507141113281,131.7051544189453,47.04692459106445,30.881267547607422,127.1183853149414,16.14910888671875,47.760311126708984
2020-11-20,353.70477294921875,131.00694274902344,46.63958740234375,31.316450119018555,126.90885162353516,16.171955108642578,47.1700553894043
2020-11-23,354.25238037109375,129.6730194091797,46.64844512939453,31.162853240966797,126.41686248779297,16.3432674407959,47.386680603027344
2020-11-24,356.58184814453125,129.6730194091797,47.126617431640625,31.231121063232422,126.00688934326172,16.691604614257812,47.52168655395508
2020-11-25,359.85791015625,129.50177001953125,46.869815826416016,31.171390533447266,126.34395599365234,16.55455207824707,47.66925811767578
2020-11-27,360.45184326171875,129.79017639160156,46.66615676879883,31.768709182739258,126.28022003173828,16.577392578125,47.59703826904297
2020-11-30,363.5887145996094,130.40309143066406,46.05036163330078,32.69028091430664,126.51707458496094,16.417503356933594,47.97066116333008
2020-12-01,369.1028747558594,132.8997344970703,46.44305419921875,33.62892150878906,126.97259521484375,16.486024856567383,47.92356491088867
2020-12-02,365.236328125,133.5216827392578,46.50551986694336,34.815025329589844,126.05245208740234,16.61165428161621,47.25796127319336
2020-12-03,356.2362976074219,134.29681396484375,47.103458404541016,34.209171295166016,125.1231689453125,16.691604614257812,46.87492370605469
2020-12-04,355.6458740234375,135.44149780273438,48.05837631225586,34.42250061035156,125.24161529541016,16.868629455566406,46.75248336791992
2020-12-07,355.5506591796875,134.269775390625,47.29086685180664,35.19900894165039,125.43289947509766,16.925729751586914,46.501304626464844
2020-12-08,359.6173400878906,136.59521484375,47.46044158935547,36.31684112548828,125.77002716064453,17.593852996826172,46.92202377319336
2020-12-09,356.4649658203125,137.99221801757812,47.59430694580078,35.71099853515625,124.2759017944336,17.965028762817383,46.551536560058594
2020-12-10,355.036376953125,137.22608947753906,47.344417572021484,35.60860824584961,123.45594787597656,17.525325775146484,46.334110260009766
2020-12-11,357.2362976074219,137.8570098876953,47.612152099609375,35.08807373046875,124.36697387695312,17.708059310913086,46.321510314941406
2020-12-14,356.5506286621094,134.3599090576172,47.5407600402832,33.458255767822266,123.76570892333984,17.44538116455078,45.8961067199707
2020-12-15,354.16973876953125,135.7118682861328,48.04945755004883,33.0316047668457,124.49453735351562,17.46251106262207,45.87405776977539
2020-12-16,351.8459167480469,134.9006805419922,47.35334014892578,32.289222717285156,125.05939483642578,17.296911239624023,45.826786041259766
2020-12-17,352.65545654296875,138.46090698242188,47.5407600402832,32.451351165771484,125.95221710205078,16.914304733276367,46.037906646728516
2020-12-18,349.52215576171875,139.26309204101562,47.96021270751953,32.15269470214844,126.67194366455078,16.788681030273438,45.99064254760742
2020-12-21,347.5887756347656,137.92010498046875,47.13022994995117,31.89670181274414,125.28715515136719,16.56597137451172,45.99694061279297
2020-12-22,344.788818359375,137.64968872070312,47.08561325073242,31.350587844848633,124.4034423828125,16.217636108398438,45.43918991088867
2020-12-23,344.6554870605469,136.9467010498047,47.371192932128906,31.947895050048828,124.21210479736328,16.417503356933594,45.13038635253906
2020-12-24,347.21734619140625,137.42440795898438,47.692474365234375,31.802837371826172,125.46936798095703,16.38323974609375,45.2186164855957
2020-12-28,353.38873291015625,138.07333374023438,48.33503723144531,31.418848037719727,126.34395599365234,16.303293228149414,45.76060485839844
2020-12-29,354.9696350097656,138.92959594726562,48.30826950073242,31.61510467529297,126.10711669921875,16.297584533691406,45.470699310302734
2020-12-30,356.6173095703125,140.65109252929688,48.58491897583008,31.350587844848633,125.51492309570312,16.269033432006836,45.432899475097656
