Date,JNJ,KO,MMM,MSFT,PEP,PG,WMT
2021-11-18,149.08685302734375,50.61705780029297,131.38368225097656,333.3087158203125,150.18087768554688,137.4044189453125,45.645076751708984
2021-11-19,149.5366668701172,50.36127853393555,131.72174072265625,335.10577392578125,150.53929138183594,137.12425231933594,45.399574279785156
2021-11-22,147.56846618652344,50.671871185302734,132.0377655029297,331.9023132324219,150.8517608642578,138.03952026367188,46.16160202026367
2021-11-23,148.48326110839844,51.046409606933594,131.89076232910156,329.8025207519531,151.86264038085938,139.5712127685547,46.4900016784668
2021-11-24,148.06748962402344,50.63533020019531,130.5458526611328,330.0271301269531,150.47496032714844,138.8427276611328,46.72276306152344
2021-11-26,147.10647583007812,49.08237838745117,128.99513244628906,321.9891357421875,148.0856170654297,137.73129272460938,46.19985580444336
2021-11-29,147.61468505859375,49.858856201171875,129.5169677734375,328.77691650390625,150.8425750732422,139.178955078125,45.47608947753906
2021-11-30,144.08485412597656,48.2846565246582,124.96772766113281,322.87786865234375,146.8357391357422,135.03213500976562,44.83841323852539
2021-12-01,146.0715789794922,48.146568298339844,125.4748306274414,322.3797607421875,147.1850128173828,136.73196411132812,43.72566223144531
2021-12-02,145.15675354003906,48.85542297363281,125.1294174194336,321.80352783203125,148.6051483154297,137.53515625,43.193199157714844
2021-12-03,147.2727813720703,49.28810501098633,126.841796875,315.4747619628906,152.38922119140625,139.982177734375,43.8436393737793
2021-12-06,150.56236267089844,50.54928970336914,130.2298583984375,318.5805358886719,153.97128295898438,142.10226440429688,44.318702697753906
2021-12-07,150.95046997070312,50.825469970703125,129.75210571289062,327.1069030761719,153.79551696777344,141.72866821289062,44.17523193359375
2021-12-08,151.85601806640625,50.63215637207031,129.37728881835938,327.15576171875,154.06382751464844,142.36375427246094,43.72886276245117
2021-12-09,153.29751586914062,50.50326919555664,129.30380249023438,325.32928466796875,153.8695068359375,143.1949920654297,44.33709716796875
2021-12-10,152.91867065429688,51.81049728393555,130.1563262939453,334.5491027832031,156.33058166503906,145.1936798095703,45.14699935913086
2021-12-13,155.65382385253906,53.1729621887207,128.30429077148438,331.4823303222656,157.1077117919922,147.2577362060547,45.960113525390625
2021-12-14,157.35401916503906,53.20978546142578,128.40719604492188,320.68035888671875,156.71914672851562,147.79940795898438,46.398685455322266
2021-12-15,158.13946533203125,53.449134826660156,129.1862335205078,326.8431701660156,158.73606872558594,148.36911010742188,46.66438674926758
2021-12-16,159.867431640625,53.99228286743164,131.0456085205078,317.3206481933594,158.9674072265625,150.47055053710938,45.8864860534668
2021-12-17,155.4505157470703,53.14534378051758,128.4292755126953,316.2462463378906,155.71067810058594,147.0615997314453,44.417118072509766
2021-12-20,155.0069580078125,52.97043228149414,126.87852478027344,312.4469909667969,156.7469024658203,147.43516540527344,44.56117630004883
2021-12-21,154.50802612304688,53.182159423828125,127.08429718017578,319.6548767089844,156.28428649902344,147.34178161621094,44.69562530517578
2021-12-22,155.17330932617188,53.55961227416992,126.87852478027344,325.4270324707031,157.25576782226562,148.79876708984375,44.75325393676758
2021-12-23,155.468994140625,53.5964241027832,128.5909423828125,326.8822326660156,157.07997131347656,149.52725219726562,44.654014587402344
2021-12-27,156.78114318847656,53.99228286743164,129.86236572265625,334.4612121582031,158.64352416992188,151.2737579345703,45.06056594848633
2021-12-28,157.4094696044922,54.20401382446289,130.55319213867188,333.2891845703125,159.4669647216797,152.08627319335938,45.70721435546875
2021-12-29,158.51834106445312,54.268455505371094,131.11911010742188,333.9729309082031,160.03134155273438,153.34715270996094,45.68480682373047
2021-12-30,159.22059631347656,54.11195755004883,130.55319213867188,331.40423583984375,159.75376892089844,152.0209197998047,45.832061767578125
