Date,CAT,CVX,KO,PEP,SLB,WMT,XOM
2022-11-18,224.00921630859375,170.5218048095703,57.5416374206543,171.18673706054688,51.2882080078125,48.6646614074707,105.66585540771484
2022-11-21,224.72549438476562,168.8910369873047,58.42631530761719,174.48150634765625,50.16532516479492,48.96267318725586,104.61937713623047
2022-11-22,229.6522979736328,173.22418212890625,58.680419921875,174.50038146972656,51.480159759521484,49.13759994506836,107.64567565917969
2022-11-23,229.32321166992188,171.68663024902344,58.943946838378906,174.7269744873047,49.34954071044922,49.37407684326172,107.1082992553711
2022-11-25,228.142333984375,171.18341064453125,59.00041580200195,173.81121826171875,48.78330612182617,49.58463668823242,106.73118591308594
2022-11-28,224.85134887695312,166.20726013183594,59.009822845458984,173.60354614257812,47.87156295776367,49.72716522216797,103.5257568359375
2022-11-29,227.58091735839844,168.69534301757812,58.802772521972656,172.37623596191406,48.994441986083984,49.55223846435547,104.21397399902344
2022-11-30,228.82955932617188,170.8199920654297,60.29084777832031,175.13290405273438,49.47431182861328,49.37407684326172,104.96819305419922
2022-12-01,228.1326446533203,170.0558624267578,60.46146011352539,176.5958251953125,49.67585754394531,49.68181228637695,104.45909881591797
2022-12-02,228.5585479736328,168.69534301757812,60.99223709106445,176.39634704589844,50.66438293457031,49.63322067260742,103.57290649414062
2022-12-05,225.11268615722656,164.52989196777344,60.15815734863281,173.95497131347656,49.3111572265625,49.12464141845703,100.73514556884766
2022-12-06,220.96994018554688,160.2899169921875,60.12971878051758,172.53955078125,48.99817657470703,48.554527282714844,97.93511199951172
2022-12-07,221.6377716064453,160.76519775390625,60.2244987487793,173.06202697753906,47.95812225341797,48.30185317993164,97.71829223632812
2022-12-08,223.51559448242188,161.71566772460938,60.48041915893555,174.58192443847656,48.07368469238281,48.37664031982422,98.44422149658203
2022-12-09,220.00198364257812,156.55316162109375,59.845375061035156,173.9359893798828,45.232791900634766,47.24835205078125,97.61458587646484
2022-12-12,225.58697509765625,158.1839141845703,60.6320686340332,174.76242065429688,47.28401184082031,48.129520416259766,100.01864624023438
2022-12-13,227.93907165527344,161.70635986328125,60.651023864746094,174.6674346923828,49.16189193725586,47.957183837890625,101.11225128173828
2022-12-14,226.96142578125,160.58810424804688,60.651023864746094,174.18295288085938,48.564823150634766,47.69055938720703,100.36746215820312
2022-12-15,223.26393127441406,159.38600158691406,59.81693649291992,171.22860717773438,48.25666046142578,47.26460266113281,99.40584564208984
2022-12-16,225.25787353515625,157.22410583496094,59.47572326660156,171.31411743164062,47.55366134643555,46.41594696044922,98.70819091796875
2022-12-19,224.84165954589844,158.3050537109375,59.56102752685547,172.2640380859375,47.98701095581055,46.43220520019531,99.15129089355469
2022-12-20,227.60028076171875,160.90496826171875,59.513641357421875,172.15956115722656,49.84563446044922,46.83864974975586,100.58431243896484
2022-12-21,233.97897338867188,162.796630859375,60.47093200683594,173.3660125732422,51.33831024169922,47.206077575683594,101.87590026855469
2022-12-22,229.92330932617188,160.3551788330078,60.03494644165039,172.02658081054688,49.489315032958984,46.6533203125,99.8206558227539
2022-12-23,232.17860412597656,165.3126678466797,60.48988723754883,173.1380157470703,51.0301399230957,46.74761199951172,102.46041870117188
2022-12-27,235.34376525878906,167.39073181152344,60.85954284667969,173.907470703125,51.52127456665039,46.760616302490234,103.88401794433594
2022-12-28,231.70433044433594,164.92129516601562,60.252933502197266,172.65354919433594,50.65456008911133,45.94123077392578,102.17759704589844
2022-12-29,232.49801635742188,166.1699981689453,60.61310958862305,172.8720245361328,50.95309829711914,46.220855712890625,102.95066833496094
2022-12-30,231.8785400390625,167.26026916503906,60.29084777832031,171.6180877685547,51.48276138305664,46.103797912597656,103.98772430419922
