Date,AAPL,CAT,KO,MSFT,PEP,PG,V
2022-11-21,146.63087463378906,224.72549438476562,58.42631530761719,238.61851501464844,174.48150634765625,138.19296264648438,203.5279541015625
2022-11-22,148.7806396484375,229.6522979736328,58.680419921875,241.55624389648438,174.50038146972656,139.3798065185547,207.4836883544922
2022-11-23,149.66238403320312,229.32321166992188,58.943946838378906,244.07009887695312,174.7269744873047,140.1742401123047,208.86474609375
2022-11-25,146.72994995117188,228.142333984375,59.00041580200195,243.98138427734375,173.81121826171875,140.4326629638672,210.8968505859375
2022-11-28,142.8761749267578,224.85134887695312,59.009822845458984,238.33261108398438,173.60354614257812,140.31781005859375,208.40110778808594
2022-11-29,139.8546142578125,227.58091735839844,58.802772521972656,236.9228973388672,172.37623596191406,139.2458038330078,206.23086547851562
2022-11-30,146.65069580078125,228.82955932617188,60.29084777832031,251.52291870117188,175.13290405273438,142.76812744140625,214.06344604492188
2022-12-01,146.92808532714844,228.1326446533203,60.46146011352539,251.07931518554688,176.5958251953125,142.85426330566406,214.06344604492188
2022-12-02,146.4327392578125,228.5585479736328,60.99223709106445,251.40464782714844,176.39634704589844,144.15599060058594,214.7145233154297
2022-12-05,145.2637481689453,225.11268615722656,60.15815734863281,246.65296936035156,173.95497131347656,142.70111083984375,210.78836059570312
2022-12-06,141.5784149169922,220.96994018554688,60.12971878051758,241.64495849609375,172.53955078125,142.8829803466797,206.2506103515625
2022-12-07,139.6267547607422,221.6377716064453,60.2244987487793,240.90560913085938,173.06202697753906,143.80184936523438,204.997802734375
2022-12-08,141.32080078125,223.51559448242188,60.48041915893555,243.8926544189453,174.58192443847656,144.83555603027344,206.27035522460938
2022-12-09,140.83538818359375,220.00198364257812,59.845375061035156,241.94073486328125,173.9359893798828,144.45269775390625,205.87574768066406
2022-12-12,143.1436767578125,225.58697509765625,60.6320686340332,248.9302215576172,174.76242065429688,145.936279296875,211.68605041503906
2022-12-13,144.1145477294922,227.93907165527344,60.651023864746094,253.27769470214844,174.6674346923828,145.71612548828125,210.1570281982422
2022-12-14,141.87562561035156,226.96142578125,60.651023864746094,253.5734405517578,174.18295288085938,146.29042053222656,210.43325805664062
2022-12-15,135.22816467285156,223.26393127441406,59.81693649291992,245.47982788085938,171.22860717773438,144.63455200195312,205.09646606445312
2022-12-16,133.25665283203125,225.25787353515625,59.47572326660156,241.22108459472656,171.31411743164062,143.9932861328125,204.0902557373047
2022-12-19,131.13661193847656,224.84165954589844,59.56102752685547,237.04116821289062,172.2640380859375,143.95498657226562,202.04827880859375
2022-12-20,131.0672607421875,227.60028076171875,59.513641357421875,238.37203979492188,172.15956115722656,144.01243591308594,202.58094787597656
2022-12-21,134.1879119873047,233.97897338867188,60.47093200683594,240.96475219726562,173.3660125732422,145.33328247070312,204.01133728027344
2022-12-22,130.99790954589844,229.92330932617188,60.03494644165039,234.813232421875,172.02658081054688,145.66827392578125,202.2850341796875
2022-12-23,130.63136291503906,232.17860412597656,60.48988723754883,235.34555053710938,173.1380157470703,146.079833984375,203.04458618164062
2022-12-27,128.81842041015625,235.34376525878906,60.85954284667969,233.6006622314453,173.907470703125,147.35284423828125,203.4983367919922
2022-12-28,124.86558532714844,231.70433044433594,60.252933502197266,231.2051239013672,172.65354919433594,145.44815063476562,202.21597290039062
2022-12-29,128.40232849121094,232.49801635742188,60.61310958862305,237.59323120117188,172.8720245361328,146.05113220214844,205.24441528320312
2022-12-30,128.71934509277344,231.8785400390625,60.29084777832031,236.4201202392578,171.6180877685547,145.06527709960938,204.948486328125
