Date,BA,GOOGL,KO,MSFT,UPS,V,WMT
2021-11-19,214.1300048828125,148.5586395263672,50.36127853393555,335.10577392578125,187.42271423339844,196.65428161621094,45.399574279785156
2021-11-22,209.89999389648438,145.9406280517578,50.671871185302734,331.9023132324219,189.5894317626953,191.48480224609375,46.16160202026367
2021-11-23,209.1300048828125,145.42190551757812,51.046409606933594,329.8025207519531,190.42550659179688,194.3339080810547,46.4900016784668
2021-11-24,210.60000610351562,145.7590789794922,50.63533020019531,330.0271301269531,187.42271423339844,198.9941864013672,46.72276306152344
2021-11-26,199.2100067138672,141.83180236816406,49.08237838745117,321.9891357421875,184.57276916503906,193.511474609375,46.19985580444336
2021-11-29,198.5,145.17103576660156,49.858856201171875,328.77691650390625,183.97938537597656,192.17996215820312,45.47608947753906
2021-11-30,197.85000610351562,141.54702758789062,48.2846565246582,322.87786865234375,178.34243774414062,189.71273803710938,44.83841323852539
2021-12-01,188.19000244140625,140.70309448242188,48.146568298339844,322.3797607421875,174.54844665527344,186.17831420898438,43.72566223144531
2021-12-02,202.3800048828125,142.6128692626953,48.85542297363281,321.80352783203125,179.71792602539062,194.13807678222656,43.193199157714844
2021-12-03,198.49000549316406,141.6507568359375,49.28810501098633,315.4747619628906,180.46414184570312,192.20933532714844,43.8436393737793
2021-12-06,205.8800048828125,142.8013916015625,50.54928970336914,318.5805358886719,181.65988159179688,198.43614196777344,44.318702697753906
2021-12-07,208.8300018310547,146.90573120117188,50.825469970703125,327.1069030761719,184.65367126464844,203.02793884277344,44.17523193359375
2021-12-08,211.02999877929688,147.82046508789062,50.63215637207031,327.15576171875,184.0513153076172,204.6140594482422,43.72886276245117
2021-12-09,207.55999755859375,147.27383422851562,50.50326919555664,325.32928466796875,185.68756103515625,206.96380615234375,44.33709716796875
2021-12-10,205.05999755859375,147.63592529296875,51.81049728393555,334.5491027832031,187.9981231689453,208.93167114257812,45.14699935913086
2021-12-13,197.39999389648438,145.46630859375,53.1729621887207,331.4823303222656,185.48081970214844,206.60153198242188,45.960113525390625
2021-12-14,195.5,143.55154418945312,53.20978546142578,320.68035888671875,183.17027282714844,205.5832977294922,46.398685455322266
2021-12-15,195.42999267578125,146.07928466796875,53.449134826660156,326.8431701660156,184.99533081054688,207.864501953125,46.66438674926758
2021-12-16,190.7899932861328,144.0882110595703,53.99228286743164,317.3206481933594,186.9732208251953,209.8813934326172,45.8864860534668
2021-12-17,192.6300048828125,141.37493896484375,53.14534378051758,316.2462463378906,185.7325439453125,207.4435272216797,44.417118072509766
2021-12-20,188.47999572753906,141.25721740722656,52.97043228149414,312.4469909667969,181.99253845214844,204.36927795410156,44.56117630004883
2021-12-21,199.52000427246094,143.1181182861328,53.182159423828125,319.6548767089844,186.1910400390625,210.87025451660156,44.69562530517578
2021-12-22,201.69000244140625,146.0533447265625,53.55961227416992,325.4270324707031,187.395751953125,213.396240234375,44.75325393676758
2021-12-23,204.22000122070312,146.55361938476562,53.5964241027832,326.8822326660156,190.7671356201172,212.08428955078125,44.654014587402344
2021-12-27,203.1699981689453,147.54116821289062,53.99228286743164,334.4612121582031,193.39234924316406,213.07313537597656,45.06056594848633
2021-12-28,206.1300048828125,146.32467651367188,54.20401382446289,333.2891845703125,193.0057373046875,213.48431396484375,45.70721435546875
2021-12-29,203.66000366210938,146.29275512695312,54.268455505371094,333.9729309082031,192.93382263183594,213.60183715820312,45.68480682373047
2021-12-30,202.7100067138672,145.83938598632812,54.11195755004883,331.40423583984375,192.30450439453125,213.30810546875,45.832061767578125
