Date,AAPL,AMZN,CAT,GOOGL,MSFT,TSLA,UPS
2020-09-29,111.49386596679688,157.24400329589844,135.72471618652344,73.11994934082031,200.2180938720703,139.69000244140625,147.3983612060547
2020-09-30,113.17472076416016,157.43649291992188,137.32676696777344,73.09899139404297,203.18380737304688,143.00332641601562,145.76251220703125
2020-10-01,114.13243103027344,161.06300354003906,135.0802001953125,74.21124267578125,205.24143981933594,149.3866729736328,146.65478515625
2020-10-02,110.44820404052734,156.25,138.05416870117188,72.60022735595703,199.18443298339844,138.3633270263672,146.05120849609375
2020-10-05,113.84901428222656,159.9600067138672,141.32272338867188,73.9583740234375,203.2321014404297,141.89332580566406,147.97567749023438
2020-10-06,110.58502960205078,154.9980010986328,139.51809692382812,72.3718032836914,198.91395568847656,137.9933319091797,148.14187622070312
2020-10-07,112.4613265991211,159.7845001220703,142.5012664794922,72.77679443359375,202.70079040527344,141.76666259765625,153.0755615234375
2020-10-08,112.35385131835938,159.52749633789062,144.24148559570312,73.98829650878906,203.42527770996094,141.97332763671875,152.39328002929688
2020-10-09,114.3083267211914,164.33250427246094,146.34071350097656,75.33595275878906,208.47760009765625,144.6666717529297,152.8131561279297
2020-10-12,121.56925964355469,172.14649963378906,149.71978759765625,78.03626251220703,213.87765502929688,147.43333435058594,154.4314727783203
2020-10-13,118.34435272216797,172.18150329589844,149.26864624023438,78.15996551513672,215.28805541992188,148.88333129882812,153.37301635742188
2020-10-14,118.43229675292969,168.1855010986328,150.6405029296875,77.9789047241211,213.3560333251953,153.76666259765625,152.54197692871094
2020-10-15,117.96321868896484,166.9324951171875,151.9571533203125,77.5813980102539,212.19679260253906,149.6266632080078,152.24456787109375
2020-10-16,116.31167602539062,163.635498046875,155.373046875,78.19139099121094,212.19679260253906,146.55667114257812,152.594482421875
2020-10-19,113.34085083007812,160.36050415039062,154.24978637695312,76.30854797363281,206.9416046142578,143.61000061035156,150.54751586914062
2020-10-20,114.83606719970703,160.85049438476562,155.5940704345703,77.36244201660156,207.35702514648438,140.64666748046875,152.97938537597656
2020-10-21,114.21060180664062,159.2469940185547,154.1300811767578,79.10363006591797,207.50193786621094,140.8800048828125,151.09860229492188
2020-10-22,113.11610412597656,158.82000732421875,156.21095275878906,80.13457489013672,207.58885192871094,141.92999267578125,151.3260498046875
2020-10-23,112.42224884033203,160.22000122070312,156.1738739013672,81.44732666015625,208.88333129882812,140.2100067138672,150.37254333496094
2020-10-26,112.43202209472656,160.3520050048828,151.18081665039062,79.01883697509766,202.94232177734375,140.0933380126953,146.96096801757812
2020-10-27,113.9467544555664,164.31649780273438,146.28041076660156,79.74653625488281,206.00457763671875,141.55999755859375,149.44528198242188
2020-10-28,108.66960144042969,158.13900756835938,140.02755737304688,75.3534164428711,195.793701171875,135.33999633789062,136.27130126953125
2020-10-29,112.69586944580078,160.55050659179688,143.27903747558594,77.65171813964844,197.76438903808594,136.94332885742188,141.1525115966797
2020-10-30,106.38287353515625,151.8074951171875,145.4837646484375,80.60590362548828,195.5908203125,129.34666442871094,137.43472290039062
2020-11-02,106.294921875,150.2239990234375,151.2456817626953,81.01539611816406,195.45559692382812,133.50332641601562,139.5691680908203
2020-11-03,107.92691802978516,152.42050170898438,155.3401641845703,82.07975006103516,199.41629028320312,141.3000030517578,143.00697326660156
2020-11-04,112.33428955078125,162.05799865722656,143.79779052734375,87.07688903808594,209.03790283203125,140.32666015625,142.21971130371094
2020-11-05,116.32145690917969,166.10000610351562,151.07894897460938,87.90733337402344,215.70347595214844,146.02999877929688,143.07701110839844
2020-11-06,116.18930053710938,165.56849670410156,149.4114990234375,87.76917266845703,216.1188507080078,143.31666564941406,146.6810302734375
2020-11-09,113.8692398071289,157.18699645996094,158.23963928222656,87.85346221923828,210.96995544433594,140.4199981689453,142.779541015625
2020-11-10,113.52660369873047,151.75100708007812,159.6106414794922,86.67139434814453,203.84068298339844,136.7866668701172,144.10047912597656
2020-11-11,116.97245788574219,156.8695068359375,156.97982788085938,87.14571380615234,209.19244384765625,139.0433349609375,145.771240234375
2020-11-12,116.69833374023438,155.51400756835938,156.6741180419922,86.92575073242188,208.1201934814453,137.25332641601562,143.55340576171875
