Date,JPM,KO,PEP,PG,UPS,V,WMT
2022-11-16,127.02561950683594,56.9581298828125,168.35455322265625,135.66607666015625,164.45199584960938,207.2962646484375,48.104251861572266
2022-11-17,126.4721908569336,57.13694381713867,169.95945739746094,134.8333740234375,163.5232391357422,208.134765625,47.942283630371094
2022-11-18,127.71265411376953,57.5416374206543,171.18673706054688,136.46051025390625,166.22598266601562,207.9473419189453,48.6646614074707
2022-11-21,126.9588394165039,58.42631530761719,174.48150634765625,138.19296264648438,167.74920654296875,203.5279541015625,48.96267318725586
2022-11-22,128.8577117919922,58.680419921875,174.50038146972656,139.3798065185547,169.7275390625,207.4836883544922,49.13759994506836
2022-11-23,130.2318115234375,58.943946838378906,174.7269744873047,140.1742401123047,169.82041931152344,208.86474609375,49.37407684326172
2022-11-25,130.47988891601562,59.00041580200195,173.81121826171875,140.4326629638672,169.52320861816406,210.8968505859375,49.58463668823242
2022-11-28,128.19932556152344,59.009822845458984,173.60354614257812,140.31781005859375,167.0990447998047,208.40110778808594,49.72716522216797
2022-11-29,130.30813598632812,58.802772521972656,172.37623596191406,139.2458038330078,171.7244415283203,206.23086547851562,49.55223846435547
2022-11-30,131.85397338867188,60.29084777832031,175.13290405273438,142.76812744140625,176.21978759765625,214.06344604492188,49.37407684326172
2022-12-01,130.0028076171875,60.46146011352539,176.5958251953125,142.85426330566406,176.6470489501953,214.06344604492188,49.68181228637695
2022-12-02,128.97222900390625,60.99223709106445,176.39634704589844,144.15599060058594,175.9040069580078,214.7145233154297,49.63322067260742
2022-12-05,125.3557357788086,60.15815734863281,173.95497131347656,142.70111083984375,168.2600555419922,210.78836059570312,49.12464141845703
2022-12-06,125.56566619873047,60.12971878051758,172.53955078125,142.8829803466797,162.63157653808594,206.2506103515625,48.554527282714844
2022-12-07,125.47979736328125,60.2244987487793,173.06202697753906,143.80184936523438,162.232177734375,204.997802734375,48.30185317993164
2022-12-08,126.7966079711914,60.48041915893555,174.58192443847656,144.83555603027344,166.83901977539062,206.27035522460938,48.37664031982422
2022-12-09,126.10957336425781,59.845375061035156,173.9359893798828,144.45269775390625,164.99069213867188,205.87574768066406,47.24835205078125
2022-12-12,128.06573486328125,60.6320686340332,174.76242065429688,145.936279296875,169.53248596191406,211.68605041503906,48.129520416259766
2022-12-13,127.94168853759766,60.651023864746094,174.6674346923828,145.71612548828125,170.7584991455078,210.1570281982422,47.957183837890625
2022-12-14,127.30235290527344,60.651023864746094,174.18295288085938,146.29042053222656,171.18572998046875,210.43325805664062,47.69055938720703
2022-12-15,124.14388275146484,59.81693649291992,171.22860717773438,144.63455200195312,168.30648803710938,205.09646606445312,47.26460266113281
2022-12-16,123.3709716796875,59.47572326660156,171.31411743164062,143.9932861328125,165.51084899902344,204.0902557373047,46.41594696044922
2022-12-19,124.105712890625,59.56102752685547,172.2640380859375,143.95498657226562,165.72445678710938,202.04827880859375,46.43220520019531
2022-12-20,124.70687866210938,59.513641357421875,172.15956115722656,144.01243591308594,161.2662353515625,202.58094787597656,46.83864974975586
2022-12-21,126.10957336425781,60.47093200683594,173.3660125732422,145.33328247070312,164.0990753173828,204.01133728027344,47.206077575683594
2022-12-22,124.67825317382812,60.03494644165039,172.02658081054688,145.66827392578125,163.10523986816406,202.2850341796875,46.6533203125
2022-12-23,125.26985168457031,60.48988723754883,173.1380157470703,146.079833984375,164.4055633544922,203.04458618164062,46.74761199951172
2022-12-27,125.70880889892578,60.85954284667969,173.907470703125,147.35284423828125,164.3312530517578,203.4983367919922,46.760616302490234
2022-12-28,126.3958511352539,60.252933502197266,172.65354919433594,145.44815063476562,161.2476806640625,202.21597290039062,45.94123077392578
2022-12-29,127.12105560302734,60.61310958862305,172.8720245361328,146.05113220214844,163.23529052734375,205.24441528320312,46.220855712890625
2022-12-30,127.96076202392578,60.29084777832031,171.6180877685547,145.06527709960938,161.46128845214844,204.948486328125,46.103797912597656
