Date,BAC,CVX,GOOGL,MSFT,SLB,TSLA,XOM
2021-05-21,38.852577209472656,91.35051727294922,114.42316436767578,238.55662536621094,29.936201095581055,193.6266632080078,51.934017181396484
2021-05-24,39.063323974609375,92.64900207519531,117.76040649414062,244.01524353027344,29.70195770263672,202.14666748046875,52.542205810546875
2021-05-25,38.495201110839844,91.13116455078125,117.8516845703125,244.92990112304688,29.270950317382812,201.56333923339844,51.352264404296875
2021-05-26,38.52269744873047,91.35051727294922,118.7215347290039,244.7061309814453,29.561412811279297,206.3766632080078,51.951637268066406
2021-05-27,38.990028381347656,90.37664031982422,117.84220886230469,242.58493041992188,29.364646911621094,210.28334045410156,51.61669921875
2021-05-28,38.843406677246094,91.06098175048828,117.55142211914062,242.9449462890625,29.355274200439453,208.4066619873047,51.44922637939453
2021-06-01,39.329063415527344,93.57022857666016,118.7649154663086,240.72642517089844,30.978029251098633,207.96665954589844,53.291419982910156
2021-06-02,39.34738540649414,94.82484436035156,118.23673248291016,240.62916564941406,33.35805892944336,201.7066650390625,53.714500427246094
2021-06-03,39.79828643798828,94.39493560791016,117.08906555175781,239.08201599121094,34.355224609375,190.94667053222656,53.92605209350586
2021-06-04,39.81669235229492,95.14947509765625,119.38288116455078,244.0250244140625,34.26115036010742,199.68333435058594,54.164031982421875
2021-06-07,39.67865753173828,94.53532409667969,119.81831359863281,246.9635467529297,33.70612716674805,201.7100067138672,53.81145477294922
2021-06-08,39.45781326293945,95.39512634277344,119.62578582763672,245.7570037841797,33.77197265625,201.19667053222656,54.76341247558594
2021-06-09,38.94251251220703,94.5616455078125,120.09961700439453,246.74945068359375,33.6402702331543,199.5933380126953,55.22175979614258
2021-06-10,38.36278533935547,95.11438751220703,121.45574951171875,250.301025390625,32.868873596191406,203.3733367919922,55.309898376464844
2021-06-11,38.51921463012695,94.67570495605469,121.2098617553711,250.9335174560547,32.821842193603516,203.29666137695312,54.79867172241211
2021-06-14,38.05913162231445,94.72834014892578,122.14305877685547,252.87957763671875,32.03163146972656,205.89666748046875,54.71052551269531
2021-06-15,38.086734771728516,96.77259063720703,121.11959075927734,251.39080810546875,32.16333770751953,199.7866668701172,56.70256805419922
2021-06-16,38.298377990722656,96.2198486328125,120.47418212890625,250.43724060058594,32.02223205566406,201.6233367919922,56.49983596801758
2021-06-17,36.62363052368164,93.93871307373047,121.44278717041016,253.86227416992188,30.54529571533203,205.53334045410156,54.6400146484375
2021-06-18,35.685028076171875,90.39419555664062,119.81431579589844,252.4319305419922,29.43524169921875,207.77000427246094,53.23853302001953
2021-06-21,36.577613830566406,93.04381561279297,121.5116195678711,255.54562377929688,31.156761169433594,206.94332885742188,55.16887664794922
2021-06-22,36.780059814453125,93.35089111328125,122.02833557128906,258.34796142578125,31.06269073486328,207.90333557128906,56.226593017578125
2021-06-23,36.991703033447266,93.23682403564453,121.8253402709961,258.1144104003906,30.930992126464844,218.85667419433594,56.64086151123047
2021-06-24,37.5714225769043,94.00013732910156,122.19741821289062,259.49615478515625,31.288461685180664,226.60667419433594,56.870033264160156
2021-06-25,38.298377990722656,94.1405029296875,122.20590209960938,257.8711853027344,31.37312889099121,223.9566650390625,56.99343490600586
2021-06-28,38.243160247802734,91.2364501953125,122.23332977294922,261.4713439941406,30.121971130371094,229.57333374023438,55.5390739440918
2021-06-29,37.62663269042969,91.03467559814453,121.9704818725586,264.0791320800781,29.990266799926758,226.9199981689453,55.195316314697266
2021-06-30,37.93949508666992,91.89447784423828,121.78793334960938,263.5925598144531,30.11256217956543,226.56666564941406,55.60076904296875
2021-07-01,38.22476577758789,93.18418884277344,122.14205932617188,264.2737121582031,31.10972785949707,225.97332763671875,55.759422302246094
2021-07-02,37.865882873535156,93.06135559082031,124.94810485839844,270.1605224609375,30.84632110595703,226.3000030517578,55.68009948730469
2021-07-06,36.8720703125,91.2364501953125,125.87830352783203,270.17022705078125,29.322351455688477,219.86000061035156,54.09352493286133
2021-07-07,36.577613830566406,90.30644989013672,126.1615982055664,272.37896728515625,28.861398696899414,214.88333129882812,53.24734878540039
2021-07-08,35.685028076171875,90.01692962646484,124.7351303100586,269.9366760253906,28.720287322998047,217.60333251953125,53.009361267089844
2021-07-09,36.84446716308594,91.306640625,125.20846557617188,270.442626953125,29.34116554260254,218.98333740234375,53.970123291015625
2021-07-12,37.38739013671875,91.49089050292969,126.661865234375,269.8393859863281,29.369388580322266,228.56666564941406,53.917236328125
2021-07-13,36.6788444519043,91.1838150024414,127.0269546508789,273.40069580078125,28.795547485351562,222.84666442871094,53.66162109375
2021-07-14,35.758644104003906,89.46419525146484,127.92024993896484,274.8893737792969,27.79837989807129,217.7933349609375,52.47168731689453
2021-07-15,35.731040954589844,88.87635803222656,126.69129180908203,273.4493103027344,27.026988983154297,216.86666870117188,51.960453033447266
2021-07-16,34.89366149902344,86.5250473022461,126.65637969970703,273.17681884765625,26.21796417236328,214.74000549316406,50.523719787597656
2021-07-19,33.9826774597168,84.19126892089844,124.2702865600586,269.5376892089844,25.070280075073242,215.4066619873047,48.78730010986328
2021-07-20,34.68202209472656,84.69135284423828,125.89775848388672,271.7854309082031,25.625308990478516,220.1666717529297,49.32497024536133
2021-07-21,35.39057540893555,87.57787322998047,127.23394775390625,273.8092956542969,26.74477195739746,218.42999267578125,50.91155242919922
2021-07-22,34.930477142333984,86.70051574707031,128.1042938232422,278.42144775390625,26.32144546508789,216.4199981689453,50.338623046875
2021-07-23,34.69122314453125,86.73560333251953,132.6864471435547,281.8562927246094,26.725955963134766,214.4600067138672,50.27691650390625
2021-07-26,35.0869026184082,88.56928253173828,133.70391845703125,281.2529296875,27.713716506958008,219.2066650390625,51.54617691040039
2021-07-27,34.948875427246094,88.2709732055664,131.57420349121094,278.8106689453125,27.4503116607666,214.92666625976562,50.9732551574707
2021-07-28,35.0869026184082,88.77108764648438,135.75784301757812,278.49932861328125,27.582015991210938,215.66000366210938,51.31700134277344
2021-07-29,35.5930061340332,89.99060821533203,135.44212341308594,278.7717590332031,27.883045196533203,225.78334045410156,51.94282531738281
2021-07-30,35.29855728149414,89.32380676269531,134.3937225341797,277.2246398925781,27.121057510375977,229.06666564941406,50.74407958984375
2021-08-02,34.930477142333984,89.1658935546875,134.5214080810547,277.1370849609375,26.810623168945312,236.55667114257812,50.752899169921875
2021-08-03,35.473384857177734,90.01692962646484,135.2949981689453,279.375,27.186908721923828,236.5800018310547,51.299381256103516
2021-08-04,35.21573257446289,87.99899291992188,134.791748046875,278.78143310546875,25.9921932220459,236.97332763671875,50.10063171386719
2021-08-05,35.905879974365234,88.8149642944336,135.91494750976562,281.71026611328125,26.26500129699707,238.2100067138672,50.417945861816406
2021-08-06,36.9456901550293,89.44664001464844,135.40321350097656,281.6518859863281,26.735363006591797,233.03334045410156,50.99969482421875
2021-08-09,37.42418670654297,87.95513153076172,136.57481384277344,280.55230712890625,26.330852508544922,237.9199981689453,50.417945861816406
2021-08-10,38.123538970947266,89.56069946289062,136.46908569335938,278.71337890625,26.735363006591797,236.663330078125,51.28175735473633
2021-08-11,38.6020393371582,90.23625946044922,135.9423828125,279.2096252441406,27.262168884277344,235.94000244140625,51.43159103393555
2021-08-12,38.78608322143555,90.05201721191406,136.85511779785156,281.9924621582031,26.857656478881836,240.75,51.315277099609375
2021-08-13,38.30757522583008,89.45542907714844,137.38729858398438,284.95050048828125,26.669513702392578,239.05667114257812,50.79631423950195
2021-08-16,37.994720458984375,88.54296112060547,137.96786499023438,286.65325927734375,26.133298873901367,228.72332763671875,50.05364227294922
2021-08-17,37.8106689453125,88.37626647949219,136.3239288330078,285.1742858886719,25.578271865844727,221.90333557128906,49.71363067626953
2021-08-18,37.53461837768555,85.98435974121094,135.11444091796875,283.42926025390625,25.22079849243164,229.663330078125,48.66674041748047
2021-08-19,36.98249816894531,83.8414077758789,135.34486389160156,289.3175048828125,24.872732162475586,224.49000549316406,47.181419372558594
2021-08-20,37.14813232421875,83.85031127929688,137.09005737304688,296.7169189453125,24.891544342041016,226.75332641601562,47.190372467041016
2021-08-23,37.645042419433594,86.01103210449219,139.6956024169922,296.99957275390625,25.860490798950195,235.43333435058594,49.13202667236328
2021-08-24,38.16954803466797,86.9980239868164,140.91258239746094,295.0205993652344,26.547218322753906,236.163330078125,49.5346794128418
2021-08-25,38.78608322143555,87.59378814697266,141.72805786132812,294.4259033203125,26.763586044311523,237.06666564941406,49.624149322509766
2021-08-26,38.68485641479492,86.44673156738281,141.0911407470703,291.5792541503906,26.462553024291992,233.72000122070312,48.953067779541016
2021-08-27,39.098941802978516,87.7093734741211,143.64830017089844,292.19342041015625,27.356237411499023,237.30667114257812,49.90153121948242
2021-08-30,38.335182189941406,87.4870834350586,144.2333526611328,295.9662780761719,26.603660583496094,243.6366729736328,49.355712890625
2021-08-31,38.41799545288086,86.04660034179688,144.34007263183594,294.29925537109375,26.49500274658203,245.24000549316406,48.78307342529297
2021-09-01,37.90268325805664,85.10406494140625,144.8568115234375,294.25048828125,26.438304901123047,244.69667053222656,48.11199188232422
2021-09-02,37.939693450927734,86.88241577148438,142.93307495117188,293.5875549316406,27.033592224121094,244.1300048828125,49.28414535522461
2021-09-03,37.967437744140625,86.68680572509766,143.38446044921875,293.5777893066406,26.5422420501709,244.52333068847656,49.09623718261719
2021-09-07,38.2171630859375,86.30445098876953,143.92413330078125,292.6418762207031,26.29656982421875,250.97332763671875,48.80990982055664
2021-09-08,37.71771240234375,85.70870208740234,143.33607482910156,292.6711120605469,25.191036224365234,251.2899932861328,48.362525939941406
2021-09-09,37.85645294189453,85.36192321777344,143.1864471435547,289.78546142578125,25.153240203857422,251.6199951171875,48.398311614990234
2021-09-10,37.24600601196289,85.42415618896484,140.5280303955078,288.28411865234375,25.30442237854004,245.42333984375,48.29989242553711
2021-09-13,37.865692138671875,87.1136245727539,141.98094177246094,289.531982421875,26.561140060424805,247.6666717529297,49.54362487792969
2021-09-14,36.848297119140625,85.53975677490234,142.19239807128906,292.26177978515625,26.145383834838867,248.163330078125,48.836753845214844
2021-09-15,37.12577438354492,87.35369110107422,144.07276916503906,297.1653747558594,27.628881454467773,251.94332885742188,50.483131408691406
2021-09-16,37.41249084472656,86.53564453125,143.25527954101562,297.55535888671875,27.26981544494629,252.3300018310547,49.94626998901367
2021-09-17,37.45873260498047,86.03770446777344,140.4522247314453,292.3396301269531,26.750118255615234,253.163330078125,49.355712890625
2021-09-20,36.173118591308594,84.27711486816406,138.37686157226562,286.9095764160156,25.748523712158203,243.38999938964844,48.040401458740234
2021-09-21,36.19161605834961,84.33934783935547,138.6895751953125,287.3970031738281,25.446163177490234,246.4600067138672,47.99565887451172
2021-09-22,37.12577438354492,86.82018280029297,139.93699645996094,291.0821228027344,25.654035568237305,250.64666748046875,49.40045928955078
