Date,JNJ,KO,PEP,PG,WMT
2021-05-18,154.58811950683594,48.89932632446289,131.8482208251953,125.74239349365234,45.08063507080078
2021-05-19,154.25257873535156,48.746341705322266,131.77574157714844,126.00067138671875,45.08382034301758
2021-05-20,155.1504669189453,49.178287506103516,133.40673828125,127.29208374023438,45.24264144897461
2021-05-21,155.05068969726562,49.15128707885742,133.28895568847656,127.29208374023438,45.029808044433594
2021-05-24,155.64385986328125,49.31326675415039,133.9685516357422,127.25518035888672,45.032989501953125
2021-05-25,155.2149658203125,49.30427169799805,134.37628173828125,127.6886978149414,45.21724319458008
2021-05-26,154.293212890625,49.52023696899414,134.37628173828125,127.40271759033203,45.163230895996094
2021-05-27,154.0559539794922,49.93418502807617,132.75433349609375,124.50635528564453,45.010746002197266
2021-05-28,154.4574737548828,49.75421142578125,134.05007934570312,124.38646697998047,45.1187629699707
2021-06-01,151.06260681152344,49.74521255493164,133.76922607421875,122.56932067871094,45.001220703125
2021-06-02,151.67404174804688,49.943180084228516,134.3037872314453,123.10430908203125,44.90274429321289
2021-06-03,151.5280303955078,50.06916046142578,134.78297424316406,125.30884552001953,44.9821662902832
2021-06-04,151.46417236328125,50.60909652709961,134.93812561035156,125.4011001586914,45.061580657958984
2021-06-07,150.4329071044922,50.42912292480469,134.85601806640625,125.8346176147461,44.759796142578125
2021-06-08,149.10963439941406,50.07816696166992,133.59642028808594,124.3772201538086,44.41989517211914
2021-06-09,151.1173553466797,49.92518615722656,133.3500213623047,124.33110809326172,44.18162536621094
2021-06-10,152.47715759277344,50.31212615966797,134.71908569335938,125.25348663330078,44.43576431274414
2021-06-11,150.5424041748047,50.537105560302734,134.80125427246094,124.39568328857422,44.71214294433594
2021-06-14,150.9165802001953,50.36484146118164,135.60447692871094,124.44182586669922,44.65178298950195
2021-06-15,150.113525390625,50.23790740966797,135.6135711669922,124.20195770263672,44.4738883972168
2021-06-16,150.05873107910156,49.566978454589844,134.2627410888672,122.4770736694336,43.56852722167969
2021-06-17,150.77972412109375,49.82084655761719,135.558837890625,123.59320068359375,43.749595642089844
2021-06-18,147.82289123535156,48.75099563598633,132.72930908203125,121.78526306152344,42.939537048339844
2021-06-21,149.5203094482422,49.28592300415039,133.76988220214844,122.74458312988281,43.33027267456055
2021-06-22,149.31954956054688,49.467254638671875,133.9706268310547,122.79069519042969,43.53040313720703
2021-06-23,148.4160919189453,49.06832504272461,132.20909118652344,122.61540985107422,43.19049072265625
2021-06-24,149.0913848876953,49.313114166259766,132.95751953125,122.69845581054688,43.49228286743164
2021-06-25,149.85797119140625,49.249656677246094,133.6329345703125,124.45101928710938,44.00691223144531
2021-06-28,149.68458557128906,49.195255279541016,134.20794677734375,124.81999206542969,43.87030792236328
2021-06-29,149.69371032714844,48.832584381103516,134.11669921875,123.97135925292969,43.61617660522461
2021-06-30,150.34164428710938,49.05925369262695,135.23936462402344,124.46024322509766,44.797908782958984
2021-07-01,151.45501708984375,48.92325210571289,135.2667694091797,124.7461929321289,44.25787353515625
