Date,BA,BTC-USD,ETH-USD,LTC-USD,NVDA,TSLA,XRP-USD
2023-07-12,217.11000061035156,30391.646484375,1872.11376953125,96.28018188476562,43.88510513305664,271.989990234375,0.47110500931739807
2023-07-13,216.85000610351562,31476.048828125,2006.511474609375,101.92713928222656,45.95930862426758,277.8999938964844,0.8153650164604187
2023-07-14,213.1199951171875,30334.068359375,1939.3470458984375,95.15866088867188,45.451499938964844,281.3800048828125,0.7191569805145264
2023-07-17,211.8699951171875,30145.888671875,1911.6461181640625,92.29344940185547,46.443119049072266,290.3800048828125,0.739205002784729
2023-07-18,211.57000732421875,29856.5625,1897.5992431640625,91.50321960449219,47.47572708129883,293.3399963378906,0.7795400023460388
2023-07-19,208.60000610351562,29913.923828125,1889.0079345703125,92.16179656982422,47.05888366699219,291.260009765625,0.8206940293312073
2023-07-20,213.61000061035156,29792.015625,1890.9691162109375,92.3820571899414,45.502479553222656,262.8999938964844,0.7940580248832703
2023-07-21,211.8000030517578,29908.744140625,1892.080078125,94.05186462402344,44.29194641113281,260.0199890136719,0.7725020051002502
2023-07-24,215.8699951171875,29176.916015625,1850.0020751953125,89.1534652709961,44.5948371887207,269.05999755859375,0.7027649879455566
2023-07-25,214.1199951171875,29227.390625,1857.741943359375,89.53140258789062,45.66142272949219,265.2799987792969,0.7095999717712402
2023-07-26,232.8000030517578,29354.97265625,1872.159912109375,90.62142181396484,45.434513092041016,264.3500061035156,0.7157989740371704
2023-07-27,233.75,29210.689453125,1860.357177734375,90.49376678466797,45.88233947753906,255.7100067138672,0.7136459946632385
2023-07-28,238.69000244140625,29319.24609375,1874.744873046875,91.53057098388672,46.73201370239258,266.44000244140625,0.7125679850578308
2023-07-31,238.85000610351562,29230.111328125,1856.162353515625,92.24313354492188,46.71101760864258,267.42999267578125,0.6985210180282593
2023-08-01,238.00999450683594,29675.732421875,1871.7921142578125,93.82040405273438,46.48910140991211,261.07000732421875,0.7072110176086426
2023-08-02,231.3800048828125,29151.958984375,1839.0897216796875,87.48905944824219,44.2519645690918,254.11000061035156,0.6851950287818909
2023-08-03,231.36000061035156,29178.6796875,1835.136474609375,82.70779418945312,44.49787139892578,259.32000732421875,0.6641349792480469
2023-08-04,231.36000061035156,29074.091796875,1827.712890625,82.07891082763672,44.662803649902344,253.86000061035156,0.6355389952659607
2023-08-07,238.25,29180.578125,1826.9388427734375,82.34452056884766,45.39952087402344,251.4499969482422,0.6219310164451599
2023-08-08,238.0399932861328,29765.4921875,1855.807373046875,83.95689392089844,44.646820068359375,249.6999969482422,0.6424059867858887
2023-08-09,237.86000061035156,29561.494140625,1854.297607421875,84.0372085571289,42.53762435913086,242.19000244140625,0.6433650255203247
2023-08-10,238.25999450683594,29429.591796875,1850.75341796875,83.0334701538086,42.3716926574707,245.33999633789062,0.6329860091209412
2023-08-11,235.72000122070312,29397.71484375,1847.1243896484375,83.49586486816406,40.83928298950195,242.64999389648438,0.6316750049591064
2023-08-14,236.7100067138672,29408.443359375,1844.185791015625,82.0685806274414,43.73616027832031,239.75999450683594,0.6342819929122925
2023-08-15,232.25999450683594,29170.34765625,1826.9327392578125,79.27375030517578,43.92308807373047,232.9600067138672,0.6095989942550659
2023-08-16,229.9499969482422,28701.779296875,1805.6590576171875,74.4788589477539,43.46926498413086,225.60000610351562,0.5883280038833618
2023-08-17,224.5399932861328,26664.55078125,1684.9334716796875,65.08576202392578,43.32732009887695,219.22000122070312,0.5071420073509216
2023-08-18,226.64999389648438,26049.556640625,1660.945068359375,64.08291625976562,43.2823371887207,215.49000549316406,0.5060999989509583
2023-08-21,227.22000122070312,26124.140625,1667.26904296875,66.95868682861328,46.94892883300781,231.27999877929688,0.524537980556488
2023-08-22,230.07000732421875,26031.65625,1633.892578125,64.7702865600586,45.650428771972656,233.19000244140625,0.5209299921989441
2023-08-23,228.5800018310547,26431.640625,1679.2744140625,65.61077880859375,47.09787368774414,236.86000061035156,0.5299019813537598
2023-08-24,217.30999755859375,26162.373046875,1659.944580078125,64.8792724609375,47.14485168457031,230.0399932861328,0.5184130072593689
2023-08-25,223.41000366210938,26047.66796875,1652.93505859375,65.1119155883789,46.00028991699219,238.58999633789062,0.5262460112571716
