Date,AMZN,COST,GOOGL,MSFT,NFLX,NVDA,UPS
2020-11-18,155.2729949951172,354.7349548339844,86.81702423095703,204.442138671875,481.7900085449219,13.391721725463867,148.25314331054688
2020-11-19,155.8509979248047,355.9507141113281,87.71131134033203,205.74000549316406,484.6700134277344,13.403189659118652,146.51934814453125
2020-11-20,154.97000122070312,353.70477294921875,86.60455322265625,203.77383422851562,488.239990234375,13.051661491394043,144.12547302246094
2020-11-23,154.91949462890625,354.25238037109375,86.16464233398438,203.50262451171875,476.6199951171875,13.103765487670898,146.6249542236328
2020-11-24,155.9029998779297,356.581787109375,87.97715759277344,207.13473510742188,482.8800048828125,12.922019958496094,151.98480224609375
2020-11-25,159.2534942626953,359.8578796386719,87.9886245727539,207.1444091796875,485.0,13.19825553894043,150.05738830566406
2020-11-27,159.76699829101562,360.451904296875,89.13029479980469,208.46163940429688,491.3599853515625,13.224681854248047,148.6404266357422
2020-11-30,158.40199279785156,363.58868408203125,87.50332641601562,207.33811950683594,490.70001220703125,13.364547729492188,150.55902099609375
2020-12-01,161.00399780273438,369.1029357910156,89.54627227783203,209.41082763671875,504.5799865722656,13.353078842163086,147.82191467285156
2020-12-02,160.17649841308594,365.236328125,91.02310943603516,208.59725952148438,503.3800048828125,13.50715160369873,148.5875701904297
2020-12-03,159.3365020751953,356.2363586425781,90.86700439453125,207.50277709960938,497.5199890136719,13.363008499145508,147.7074737548828
2020-12-04,158.12899780273438,355.64581298828125,90.96276092529297,207.6190185546875,498.30999755859375,13.524858474731445,147.19703674316406
2020-12-07,157.89999389648438,355.5506286621094,90.6270980834961,207.55120849609375,515.780029296875,13.573237419128418,147.3906707763672
2020-12-08,158.864501953125,359.6172790527344,90.3427963256836,209.21710205078125,512.6599731445312,13.317120552062988,146.44015502929688
2020-12-09,155.2100067138672,356.4649353027344,88.67343139648438,205.1395263671875,493.6000061035156,12.898903846740723,148.89561462402344
2020-12-10,155.07449340820312,355.0363464355469,88.1641845703125,203.89974975585938,501.0899963378906,12.940301895141602,144.5479278564453
2020-12-11,155.8209991455078,357.23638916015625,88.52080535888672,206.55360412597656,503.2200012207031,12.981199264526367,148.2091522216797
2020-12-14,157.84849548339844,356.5506286621094,87.39659118652344,207.4640655517578,522.4199829101562,13.275972366333008,146.642578125
2020-12-15,158.25599670410156,354.1697082519531,87.83650207519531,207.39622497558594,519.780029296875,13.327594757080078,147.1266326904297
2020-12-16,162.04800415039062,351.845947265625,87.6424789428711,212.38429260253906,524.8300170898438,13.209887504577637,149.7317352294922
2020-12-17,161.8040008544922,352.6554870605469,86.81053924560547,212.51988220214844,532.9000244140625,13.308391571044922,153.56893920898438
2020-12-18,160.08250427246094,349.5220642089844,86.0978012084961,211.71597290039062,534.4500122070312,13.239313125610352,154.1762237548828
2020-12-21,160.3090057373047,347.5887451171875,86.51377868652344,215.59019470214844,528.9099731445312,13.29941463470459,151.8967742919922
2020-12-22,160.3260040283203,344.7887268066406,85.79854583740234,216.89773559570312,527.3300170898438,13.245548248291016,153.6305694580078
2020-12-23,159.2635040283203,344.65545654296875,86.19805908203125,214.069580078125,514.47998046875,12.97721004486084,151.94078063964844
2020-12-24,158.63450622558594,347.2173156738281,86.49382781982422,215.74514770507812,513.969970703125,12.961749076843262,151.54473876953125
2020-12-28,164.197998046875,353.38873291015625,88.47891235351562,217.88568115234375,519.1199951171875,12.868228912353516,150.8142547607422
2020-12-29,166.10000610351562,354.9696960449219,87.67091369628906,217.10113525390625,530.8699951171875,12.911372184753418,148.7635955810547
2020-12-30,164.29249572753906,356.61737060546875,86.59806823730469,214.70880126953125,524.5900268554688,13.113373756408691,146.29933166503906
