Date,AAPL,BTC-USD,ETH-USD,INTC,NFLX,TSLA,XRP-USD
2023-11-20,190.72625732421875,37476.95703125,2022.2391357421875,44.14872741699219,474.4700012207031,235.60000610351562,0.6128420233726501
2023-11-21,189.9193115234375,35813.8125,1937.0667724609375,43.063262939453125,474.95001220703125,241.1999969482422,0.5804619789123535
2023-11-22,190.5867919921875,37432.33984375,2064.42529296875,43.09286117553711,478.0,234.2100067138672,0.6118990182876587
2023-11-24,189.25184631347656,37720.28125,2081.152099609375,43.3790283203125,479.55999755859375,235.4499969482422,0.6218810081481934
2023-11-27,189.07252502441406,37254.16796875,2027.4173583984375,43.49745178222656,479.1700134277344,236.0800018310547,0.6041529774665833
2023-11-28,189.68020629882812,37831.0859375,2049.338134765625,43.64546203613281,479.0,246.72000122070312,0.6114220023155212
2023-11-29,188.6541290283203,37858.4921875,2029.92919921875,44.3460807800293,477.19000244140625,244.13999938964844,0.609358012676239
2023-11-30,189.23193359375,37712.74609375,2052.55615234375,44.1092529296875,473.9700012207031,240.0800018310547,0.606357991695404
2023-12-01,190.51705932617188,38688.75,2087.139892578125,43.16193771362305,465.739990234375,238.8300018310547,0.6129149794578552
2023-12-04,188.71388244628906,41980.09765625,2243.2158203125,41.790306091308594,453.8999938964844,235.5800018310547,0.6243739724159241
2023-12-05,192.68881225585938,44080.6484375,2293.841796875,41.365989685058594,455.1499938964844,238.72000122070312,0.6219969987869263
2023-12-06,191.5929718017578,43746.4453125,2231.661376953125,40.72458267211914,446.7300109863281,239.3699951171875,0.6403329968452454
2023-12-07,193.5355987548828,43292.6640625,2357.57958984375,41.59295654296875,452.0,242.63999938964844,0.6436319947242737
2023-12-08,194.97015380859375,44166.6015625,2358.73193359375,42.135684967041016,453.760009765625,243.83999633789062,0.6731380224227905
2023-12-11,192.44970703125,41243.83203125,2224.578857421875,43.95136642456055,459.8900146484375,239.74000549316406,0.6202110052108765
2023-12-12,193.9739532470703,41450.22265625,2202.0380859375,43.45797348022461,463.0,237.00999450683594,0.6195489764213562
2023-12-13,197.211669921875,42890.7421875,2260.648681640625,43.9809684753418,479.9800109863281,239.2899932861328,0.6284859776496887
2023-12-14,197.361083984375,43023.97265625,2316.5791015625,44.582908630371094,469.8299865722656,251.0500030517578,0.6324319839477539
2023-12-15,196.8231201171875,41929.7578125,2219.33740234375,45.549957275390625,472.05999755859375,253.5,0.6154919862747192
2023-12-18,195.14947509765625,42623.5390625,2217.2734375,45.0861701965332,486.1199951171875,252.0800018310547,0.612529993057251
2023-12-19,196.1955108642578,42270.52734375,2177.87255859375,46.04335021972656,495.0199890136719,257.2200012207031,0.6054559946060181
2023-12-20,194.09349060058594,43652.25,2201.911376953125,45.15523910522461,489.2699890136719,247.13999938964844,0.6173189878463745
2023-12-21,193.94403076171875,43869.15234375,2239.54248046875,46.457801818847656,491.6099853515625,254.5,0.6239100098609924
2023-12-22,192.86813354492188,43997.90234375,2326.52490234375,47.365638732910156,486.760009765625,252.5399932861328,0.6254019737243652
2023-12-26,192.32022094726562,42520.40234375,2231.46533203125,49.832603454589844,491.19000244140625,256.6099853515625,0.6223689913749695
2023-12-27,192.41983032226562,43442.85546875,2378.739990234375,50.08916473388672,491.7900085449219,261.44000244140625,0.6348559856414795
2023-12-28,192.8482208251953,42627.85546875,2347.566162109375,49.72405242919922,490.510009765625,253.17999267578125,0.6349980235099792
2023-12-29,191.80218505859375,42099.40234375,2300.690673828125,49.58590316772461,486.8800048828125,248.47999572753906,0.6234019994735718
