Date,COST,JNJ,KO,LMT,PFE,PG,WMT
2020-11-17,354.447265625,133.6833038330078,47.53395080566406,337.0634765625,30.753271102905273,129.25930786132812,46.896907806396484
2020-11-18,354.7350158691406,131.91104125976562,46.58646011352539,338.552001953125,30.9921932220459,127.2732162475586,46.80898666381836
2020-11-19,355.95074462890625,131.70513916015625,47.04692459106445,337.5656433105469,30.881263732910156,127.11836242675781,47.76031494140625
2020-11-20,353.70477294921875,131.00697326660156,46.639591217041016,329.9976501464844,31.316452026367188,126.9088363647461,47.17005157470703
2020-11-23,354.2523498535156,129.6730194091797,46.64845657348633,332.5352783203125,31.162857055664062,126.41683197021484,47.386688232421875
2020-11-24,356.581787109375,129.6730194091797,47.12662887573242,339.376953125,31.231122970581055,126.00690460205078,47.52169418334961
2020-11-25,359.85791015625,129.50177001953125,46.86982345581055,339.25140380859375,31.171396255493164,126.34394073486328,47.66925811767578
2020-11-27,360.4518737792969,129.7902374267578,46.66615676879883,335.66473388671875,31.768699645996094,126.28021240234375,47.597042083740234
2020-11-30,363.5887451171875,130.40310668945312,46.05036544799805,329.57879638671875,32.690284729003906,126.51705932617188,47.970664978027344
2020-12-01,369.1029357910156,132.89974975585938,46.44304656982422,329.5697021484375,33.62892150878906,126.97260284423828,47.923561096191406
2020-12-02,365.2362365722656,133.52166748046875,46.505523681640625,326.2919616699219,34.81501388549805,126.05242156982422,47.25796890258789
2020-12-03,356.23638916015625,134.29676818847656,47.103458404541016,326.8970031738281,34.20916748046875,125.1231689453125,46.87492752075195
2020-12-04,355.64593505859375,135.44149780273438,48.058372497558594,331.032470703125,34.42249298095703,125.24161529541016,46.75247573852539
2020-12-07,355.5505676269531,134.26974487304688,47.29086685180664,326.9873046875,35.199005126953125,125.43291473388672,46.501304626464844
2020-12-08,359.6172790527344,136.59519958496094,47.4604377746582,324.3687438964844,36.31684875488281,125.76998138427734,46.92201614379883
2020-12-09,356.46490478515625,137.9922332763672,47.59429931640625,326.282958984375,35.710994720458984,124.2759017944336,46.551536560058594
2020-12-10,355.036376953125,137.2261199951172,47.34442138671875,320.9013977050781,35.608604431152344,123.4559555053711,46.33411407470703
2020-12-11,357.2363586425781,137.8570098876953,47.612144470214844,326.60809326171875,35.08807373046875,124.36698913574219,46.32150650024414
2020-12-14,356.5506591796875,134.35992431640625,47.5407600402832,322.95111083984375,33.458251953125,123.76571655273438,45.8961067199707
2020-12-15,354.1697692871094,135.71188354492188,48.049461364746094,322.8698425292969,33.03160095214844,124.49452209472656,45.874053955078125
2020-12-16,351.8459167480469,134.9007110595703,47.35334014892578,320.160888671875,32.289222717285156,125.05941009521484,45.826778411865234
2020-12-17,352.6554260253906,138.46090698242188,47.5407600402832,318.3821716308594,32.451351165771484,125.95221710205078,46.037906646728516
2020-12-18,349.5220947265625,139.26307678222656,47.960208892822266,321.4792785644531,32.1526985168457,126.67195129394531,45.99064636230469
2020-12-21,347.5887451171875,137.9201202392578,47.13022994995117,315.4475402832031,31.896709442138672,125.28717803955078,45.996944427490234
2020-12-22,344.7888488769531,137.6497344970703,47.085601806640625,314.1562805175781,31.3505916595459,124.4034194946289,45.4391975402832
2020-12-23,344.6555480957031,136.94668579101562,47.37118911743164,317.4792175292969,31.947900772094727,124.21210479736328,45.13039016723633
2020-12-24,347.2174072265625,137.4243927001953,47.692474365234375,317.81329345703125,31.802837371826172,125.46935272216797,45.21861267089844
2020-12-28,353.38873291015625,138.0733642578125,48.33503723144531,319.8088073730469,31.41884994506836,126.34394073486328,45.76061248779297
2020-12-29,354.9696960449219,138.92959594726562,48.308265686035156,319.5559387207031,31.6151065826416,126.10713195800781,45.470703125
2020-12-30,356.6173095703125,140.65110778808594,48.58491516113281,319.7906799316406,31.3505916595459,125.51490783691406,45.432891845703125
