Date,AAPL,BAC,CVX,NVDA,PEP,SLB,XRP-USD
2021-11-12,147.7350311279297,43.387386322021484,101.5718002319336,30.337915420532227,149.4732666015625,30.954923629760742,1.1893550157546997
2021-11-15,147.74484252929688,43.516876220703125,103.87480163574219,29.973541259765625,150.5301055908203,30.917133331298828,1.1713709831237793
2021-11-16,148.72982788085938,43.54462814331055,104.28382110595703,30.151233673095703,150.07980346679688,31.07776641845703,1.0909340381622314
2021-11-17,151.182373046875,43.01742935180664,103.81608581542969,29.210853576660156,150.1349334716797,30.29349708557129,1.096290946006775
2021-11-18,155.4965362548828,42.84170150756836,102.94361877441406,31.62071418762207,150.180908203125,30.104516983032227,1.0419540405273438
2021-11-19,158.13629150390625,41.990787506103516,100.65898132324219,32.928470611572266,150.539306640625,28.394248962402344,1.0914920568466187
2021-11-22,158.59918212890625,42.80470275878906,102.45789337158203,31.901229858398438,150.8517608642578,28.66827392578125,1.0366220474243164
2021-11-23,158.9833526611328,43.93308639526367,104.60762786865234,31.691593170166016,151.86265563964844,29.46198081970215,1.0670570135116577
2021-11-24,159.50534057617188,44.0533332824707,105.40815734863281,32.61800765991211,150.47496032714844,29.67931365966797,1.0420750379562378
2021-11-26,154.45248413085938,42.323753356933594,102.99758911132812,31.449012756347656,148.08560180664062,28.06353187561035,0.9363499879837036
2021-11-29,157.83091735839844,42.1665153503418,103.30339813232422,33.31880187988281,150.84255981445312,28.016286849975586,0.9919610023498535
2021-11-30,162.81483459472656,41.13062286376953,101.52247619628906,32.619998931884766,146.8357696533203,27.214466094970703,0.9987540245056152
2021-12-01,162.29281616210938,40.54793167114258,100.82987213134766,31.384965896606445,147.1849822998047,26.929798126220703,0.9909300208091736
2021-12-02,161.29800415039062,41.71892166137695,103.56425476074219,32.074867248535156,148.60516357421875,27.82176399230957,0.9723119735717773
2021-12-03,159.40684509277344,40.770973205566406,102.90764617919922,30.644149780273438,152.38922119140625,27.745851516723633,0.9222440123558044
2021-12-06,162.8345489501953,41.03119659423828,104.51766967773438,29.989194869995117,153.9713134765625,28.476505279541016,0.8282880187034607
2021-12-07,168.60641479492188,41.551631927490234,106.06475830078125,32.37538528442383,153.79551696777344,29.188182830810547,0.8185880184173584
2021-12-08,172.4477996826172,41.040489196777344,106.54146575927734,31.775348663330078,154.06381225585938,29.47284698486328,0.863306999206543
2021-12-09,171.9356231689453,41.34717559814453,106.26263427734375,30.44147300720215,153.86952209472656,29.05533218383789,0.8612719774246216
2021-12-10,176.75210571289062,41.37505340576172,106.4425277709961,30.149940490722656,156.33056640625,29.40642547607422,0.8010969758033752
2021-12-13,173.09786987304688,40.50146484375,104.2298583984375,28.116178512573242,157.1077117919922,28.305702209472656,0.7828940153121948
2021-12-14,171.7091064453125,41.01260757446289,104.53567504882812,28.291900634765625,156.71914672851562,28.15387725830078,0.7962489724159241
2021-12-15,176.60433959960938,40.83602523803711,103.94200897216797,30.4105224609375,158.736083984375,27.812271118164062,0.8274310231208801
2021-12-16,169.6702117919922,41.82114791870117,104.9134292602539,28.34181785583496,158.96737670898438,28.182342529296875,0.8062300086021423
2021-12-17,168.56704711914062,40.780269622802734,102.17906188964844,27.756752014160156,155.710693359375,27.48964500427246,0.7992910146713257
2021-12-20,167.19793701171875,40.11112594604492,102.22405242919922,27.674882888793945,156.74691772460938,27.015199661254883,0.8798279762268066
2021-12-21,170.3892059326172,41.06836700439453,103.86106872558594,29.02872657775879,156.28428649902344,27.945117950439453,0.9476460218429565
2021-12-22,172.9993896484375,41.15201187133789,104.45472717285156,29.35320472717285,157.25575256347656,27.992563247680664,0.9546989798545837
2021-12-23,173.62979125976562,41.2821159362793,104.70657348632812,29.59282875061035,157.07994079589844,28.058988571166992,0.9932850003242493
2021-12-27,177.61888122558594,41.486576080322266,106.84727478027344,30.895750045776367,158.64353942871094,28.3151912689209,0.9261839985847473
2021-12-28,176.59446716308594,41.54233932495117,106.64041137695312,30.273738861083984,159.46693420410156,28.57139778137207,0.8529599905014038
2021-12-29,176.68316650390625,41.4772834777832,106.09174346923828,29.953248977661133,160.03134155273438,28.134899139404297,0.8167139887809753
2021-12-30,175.52088928222656,41.38434600830078,105.6240234375,29.538911819458008,159.7537841796875,28.296213150024414,0.8396490216255188
