Date,AMZN,GOOGL,KO,PEP,PG,UPS,WMT
2020-11-17,156.7830047607422,87.86543273925781,47.53395462036133,129.63754272460938,129.25930786132812,148.63160705566406,46.896907806396484
2020-11-18,155.2729949951172,86.81702423095703,46.586456298828125,127.9773178100586,127.2732162475586,148.253173828125,46.80897903442383
2020-11-19,155.8509979248047,87.71131134033203,47.04692077636719,127.9238052368164,127.11833953857422,146.5193328857422,47.76030731201172
2020-11-20,154.97000122070312,86.60455322265625,46.63959503173828,128.01303100585938,126.90879821777344,144.12550354003906,47.1700553894043
2020-11-23,154.91949462890625,86.16464233398438,46.64844512939453,127.656005859375,126.4168472290039,146.625,47.386688232421875
2020-11-24,155.9029998779297,87.97715759277344,47.12662887573242,128.55751037597656,126.00689697265625,151.98477172851562,47.521697998046875
2020-11-25,159.2534942626953,87.9886245727539,46.86982727050781,128.6735382080078,126.34396362304688,150.05735778808594,47.66925048828125
2020-11-27,159.76699829101562,89.13029479980469,46.666160583496094,129.0662841796875,126.28018188476562,148.64041137695312,47.5970458984375
2020-11-30,158.40199279785156,87.50332641601562,46.05036544799805,128.7360382080078,126.51708984375,150.5590362548828,47.97065734863281
2020-12-01,161.00399780273438,89.54627227783203,46.44304656982422,130.37835693359375,126.97260284423828,147.82188415527344,47.92356872558594
2020-12-02,160.17649841308594,91.02310943603516,46.50551986694336,129.0841522216797,126.05242156982422,148.5876007080078,47.25796127319336
2020-12-03,159.3365020751953,90.86700439453125,47.10345458984375,129.85089111328125,125.12316131591797,147.70750427246094,46.87492752075195
2020-12-04,158.12899780273438,90.96276092529297,48.05837631225586,131.10943603515625,125.24159240722656,147.19705200195312,46.75247573852539
2020-12-07,157.89999389648438,90.6270980834961,47.290870666503906,130.6779327392578,125.43292236328125,147.39068603515625,46.50129699707031
2020-12-08,158.864501953125,90.3427963256836,47.46043014526367,130.81277465820312,125.77001190185547,146.44012451171875,46.92201614379883
2020-12-09,155.2100067138672,88.67342376708984,47.59431076049805,130.965576171875,124.27586364746094,148.89561462402344,46.55153274536133
2020-12-10,155.07449340820312,88.16419219970703,47.34442138671875,130.04867553710938,123.45594024658203,144.54791259765625,46.334110260009766
2020-12-11,155.8209991455078,88.52080535888672,47.612152099609375,130.31837463378906,124.36695861816406,148.2091064453125,46.32151412963867
2020-12-14,157.84849548339844,87.3965835571289,47.54076385498047,129.6531524658203,123.76571655273438,146.642578125,45.89610290527344
2020-12-15,158.25599670410156,87.83650207519531,48.04945373535156,130.13858032226562,124.4945297241211,147.12661743164062,45.87405014038086
2020-12-16,162.04800415039062,87.6424789428711,47.35334777832031,130.24644470214844,125.05941009521484,149.73170471191406,45.826786041259766
2020-12-17,161.8040008544922,86.81053924560547,47.54076385498047,130.9835662841797,125.95222473144531,153.56898498535156,46.03791046142578
2020-12-18,160.08250427246094,86.0978012084961,47.960208892822266,132.08023071289062,126.67194366455078,154.17623901367188,45.99064254760742
2020-12-21,160.3090057373047,86.5137710571289,47.13023376464844,130.7048797607422,125.28718566894531,151.8967742919922,45.99694061279297
2020-12-22,160.3260040283203,85.79854583740234,47.08560562133789,129.46441650390625,124.4034423828125,153.6305694580078,45.43919372558594
2020-12-23,159.2635040283203,86.19805908203125,47.37120056152344,129.81500244140625,124.21209716796875,151.94078063964844,45.13038635253906
2020-12-24,158.63450622558594,86.49382019042969,47.69247055053711,130.39926147460938,125.4693603515625,151.54473876953125,45.21860885620117
2020-12-28,164.197998046875,88.4789047241211,48.33503341674805,132.0623016357422,126.34396362304688,150.81427001953125,45.76060485839844
2020-12-29,166.10000610351562,87.67091369628906,48.30826187133789,132.52073669433594,126.10707092285156,148.76361083984375,45.47071075439453
2020-12-30,164.29249572753906,86.59806823730469,48.58492660522461,132.42185974121094,125.51492309570312,146.29934692382812,45.432899475097656
