Date,AAPL,GOOGL,KO,MSFT,PEP,PG,V
2020-11-17,116.87455749511719,87.86543273925781,47.53395462036133,207.1734619140625,129.63754272460938,129.25930786132812,205.03855895996094
2020-11-18,115.54319763183594,86.81702423095703,46.586456298828125,204.442138671875,127.9773178100586,127.2732162475586,202.236083984375
2020-11-19,116.14034271240234,87.71131134033203,47.04692077636719,205.74000549316406,127.9238052368164,127.11833953857422,201.98306274414062
2020-11-20,114.86772918701172,86.60455322265625,46.63959503173828,203.7738494873047,128.01303100585938,126.90879821777344,198.39236450195312
2020-11-23,111.4512710571289,86.16464233398438,46.64844512939453,203.5026397705078,127.656005859375,126.4168472290039,202.55722045898438
2020-11-24,112.74344635009766,87.97715759277344,47.12662887573242,207.1347198486328,128.55751037597656,126.00689697265625,204.03628540039062
2020-11-25,113.58534240722656,87.9886245727539,46.86982727050781,207.1444091796875,128.6735382080078,126.34396362304688,205.2136688232422
2020-11-27,114.133544921875,89.13029479980469,46.666160583496094,208.461669921875,129.0662841796875,126.28018188476562,205.32069396972656
2020-11-30,116.54173278808594,87.50332641601562,46.05036544799805,207.33815002441406,128.7360382080078,126.51708984375,204.68821716308594
2020-12-01,120.13439178466797,89.54627227783203,46.44304656982422,209.41082763671875,130.37835693359375,126.97260284423828,205.51531982421875
2020-12-02,120.48681640625,91.02310943603516,46.50551986694336,208.59722900390625,129.0841522216797,126.05242156982422,204.52279663085938
2020-12-03,120.34976959228516,90.86700439453125,47.10345458984375,207.50279235839844,129.85089111328125,125.12316131591797,202.45013427734375
2020-12-04,119.67427825927734,90.96276092529297,48.05837631225586,207.61903381347656,131.10943603515625,125.24159240722656,206.95550537109375
2020-12-07,121.14269256591797,90.6270980834961,47.290870666503906,207.55123901367188,130.6779327392578,125.43292236328125,206.92630004882812
2020-12-08,121.75941467285156,90.3427963256836,47.46043014526367,209.2171173095703,130.81277465820312,125.77001190185547,207.04310607910156
2020-12-09,119.21419525146484,88.67342376708984,47.59431076049805,205.1394805908203,130.965576171875,124.27586364746094,203.93894958496094
2020-12-10,120.6434326171875,88.16419219970703,47.34442138671875,203.89976501464844,130.04867553710938,123.45594024658203,202.02197265625
2020-12-11,119.83092498779297,88.52080535888672,47.612152099609375,206.55360412597656,130.31837463378906,124.36695861816406,200.68885803222656
2020-12-14,119.21419525146484,87.3965835571289,47.54076385498047,207.4640350341797,129.6531524658203,123.76571655273438,201.67166137695312
2020-12-15,125.1856689453125,87.83650207519531,48.04945373535156,207.39625549316406,130.13858032226562,124.4945297241211,202.7517852783203
2020-12-16,125.11714172363281,87.6424789428711,47.35334777832031,212.38424682617188,130.24644470214844,125.05941009521484,202.66421508789062
2020-12-17,125.98839569091797,86.81053924560547,47.54076385498047,212.5198974609375,130.9835662841797,125.95222473144531,205.495849609375
2020-12-18,123.99139404296875,86.0978012084961,47.960208892822266,211.71595764160156,132.08023071289062,126.67194366455078,205.62237548828125
2020-12-21,125.52828979492188,86.5137710571289,47.13023376464844,215.59017944335938,130.7048797607422,125.28718566894531,203.38429260253906
2020-12-22,129.10140991210938,85.79854583740234,47.08560562133789,216.89773559570312,129.46441650390625,124.4034423828125,200.2996063232422
2020-12-23,128.20079040527344,86.19805908203125,47.37120056152344,214.06956481933594,129.81500244140625,124.21209716796875,199.77413940429688
2020-12-24,129.18951416015625,86.49382019042969,47.69247055053711,215.74514770507812,130.39926147460938,125.4693603515625,203.0826416015625
2020-12-28,133.81004333496094,88.4789047241211,48.33503341674805,217.88568115234375,132.0623016357422,126.34396362304688,206.90687561035156
2020-12-29,132.0283660888672,87.67091369628906,48.30826187133789,217.10113525390625,132.52073669433594,126.10707092285156,208.60003662109375
2020-12-30,130.90264892578125,86.59806823730469,48.58492660522461,214.70880126953125,132.42185974121094,125.51492309570312,212.48263549804688
