Date,BAC,BTC-USD,CVX,MRNA,NVDA,PFE,XRP-USD
2021-11-19,41.990787506103516,58119.578125,100.65898132324219,263.7799987792969,32.928470611572266,45.0442008972168,1.0914920568466187
2021-11-22,42.80470275878906,56289.2890625,102.45789337158203,282.69000244140625,31.901229858398438,45.39888381958008,1.0366220474243164
2021-11-23,43.93308639526367,57569.07421875,104.60762786865234,276.3800048828125,31.691593170166016,45.292476654052734,1.0670570135116577
2021-11-24,44.0533332824707,56280.42578125,105.40815734863281,273.3900146484375,32.61800765991211,45.124000549316406,1.0420750379562378
2021-11-26,42.323753356933594,53569.765625,102.99758911132812,329.6300048828125,31.449012756347656,47.88163757324219,0.9363499879837036
2021-11-29,42.1665153503418,57806.56640625,103.30339813232422,368.510009765625,33.31880187988281,46.46291732788086,0.9919610023498535
2021-11-30,41.13062286376953,57005.42578125,101.52247619628906,352.42999267578125,32.619998931884766,47.64222717285156,0.9987540245056152
2021-12-01,40.54793167114258,57229.828125,100.82987213134766,310.6099853515625,31.384965896606445,48.484588623046875,0.9909300208091736
2021-12-02,41.71892166137695,56477.81640625,103.56425476074219,301.489990234375,32.074867248535156,47.0304069519043,0.9723119735717773
2021-12-03,40.770973205566406,53598.24609375,102.90764617919922,306.7200012207031,30.644149780273438,48.12104034423828,0.9222440123558044
2021-12-06,41.03119659423828,50582.625,104.51766967773438,265.3299865722656,29.989194869995117,45.64714813232422,0.8282880187034607
2021-12-07,41.551631927490234,50700.0859375,106.06475830078125,282.3500061035156,32.37538528442383,45.859962463378906,0.8185880184173584
2021-12-08,41.040489196777344,50504.796875,106.54146575927734,283.3999938964844,31.775348663330078,45.57622146606445,0.863306999206543
2021-12-09,41.34717559814453,47672.12109375,106.26263427734375,272.2099914550781,30.44147300720215,46.179176330566406,0.8612719774246216
2021-12-10,41.37505340576172,47243.3046875,106.4425277709961,257.05999755859375,30.149940490722656,46.799861907958984,0.8010969758033752
2021-12-13,40.50146484375,46737.48046875,104.2298583984375,271.989990234375,28.116178512573242,48.9456672668457,0.7828940153121948
2021-12-14,41.01260757446289,46612.6328125,104.53567504882812,277.1600036621094,28.291900634765625,49.24714660644531,0.7962489724159241
2021-12-15,40.83602523803711,48896.72265625,103.94200897216797,283.2799987792969,30.4105224609375,52.137779235839844,0.8274310231208801
2021-12-16,41.82114791870117,47665.42578125,104.9134292602539,282.0199890136719,28.34181785583496,54.3101806640625,0.8062300086021423
2021-12-17,40.780269622802734,46202.14453125,102.17906188964844,294.79998779296875,27.756752014160156,52.74073028564453,0.7992910146713257
2021-12-20,40.11112594604492,46880.27734375,102.22405242919922,276.3800048828125,27.674882888793945,54.10624313354492,0.8798279762268066
2021-12-21,41.06836700439453,48936.61328125,103.86106872558594,268.1400146484375,29.02872657775879,52.27077865600586,0.9476460218429565
2021-12-22,41.15201187133789,48628.51171875,104.45472717285156,251.36000061035156,29.35320472717285,52.802799224853516,0.9546989798545837
2021-12-23,41.2821159362793,50784.5390625,104.70657348632812,249.99000549316406,29.59282875061035,52.0579719543457,0.9932850003242493
2021-12-27,41.486576080322266,50640.41796875,106.84727478027344,246.8800048828125,30.895750045776367,52.492454528808594,0.9261839985847473
2021-12-28,41.54233932495117,47588.85546875,106.64041137695312,241.44000244140625,30.273738861083984,51.437294006347656,0.8529599905014038
2021-12-29,41.4772834777832,46444.7109375,106.09174346923828,247.8800048828125,29.953248977661133,51.05601119995117,0.8167139887809753
2021-12-30,41.38434600830078,47178.125,105.6240234375,251.60000610351562,29.538911819458008,51.78310012817383,0.8396490216255188
