Date,BAC,BTC-USD,GOOGL,MRNA,NVDA,PFE,XRP-USD
2021-11-19,41.99078369140625,58119.578125,148.5586395263672,263.7799987792969,32.92847442626953,45.0442008972168,1.0914920568466187
2021-11-22,42.80470275878906,56289.2890625,145.9406280517578,282.69000244140625,31.90123176574707,45.398887634277344,1.0366220474243164
2021-11-23,43.933082580566406,57569.07421875,145.4219207763672,276.3800048828125,31.691593170166016,45.292484283447266,1.0670570135116577
2021-11-24,44.05332946777344,56280.42578125,145.75906372070312,273.3900146484375,32.618011474609375,45.124000549316406,1.0420750379562378
2021-11-26,42.32374954223633,53569.765625,141.83180236816406,329.6300048828125,31.44900894165039,47.88162612915039,0.9363499879837036
2021-11-29,42.16651153564453,57806.56640625,145.17103576660156,368.510009765625,33.31880569458008,46.462921142578125,0.9919610023498535
2021-11-30,41.13062286376953,57005.42578125,141.54701232910156,352.42999267578125,32.619998931884766,47.64222717285156,0.9987540245056152
2021-12-01,40.54792404174805,57229.828125,140.70309448242188,310.6099853515625,31.384967803955078,48.484588623046875,0.9909300208091736
2021-12-02,41.71891784667969,56477.81640625,142.6128692626953,301.489990234375,32.074867248535156,47.03040313720703,0.9723119735717773
2021-12-03,40.77097702026367,53598.24609375,141.6507568359375,306.7200012207031,30.64415168762207,48.12104034423828,0.9222440123558044
2021-12-06,41.031192779541016,50582.625,142.80140686035156,265.3299865722656,29.98919677734375,45.647159576416016,0.8282880187034607
2021-12-07,41.551631927490234,50700.0859375,146.90574645996094,282.3500061035156,32.375396728515625,45.85996627807617,0.8185880184173584
2021-12-08,41.04049301147461,50504.796875,147.82046508789062,283.3999938964844,31.77535057067871,45.57622146606445,0.863306999206543
2021-12-09,41.3471794128418,47672.12109375,147.27383422851562,272.2099914550781,30.441471099853516,46.17918014526367,0.8612719774246216
2021-12-10,41.37505340576172,47243.3046875,147.63592529296875,257.05999755859375,30.149938583374023,46.799861907958984,0.8010969758033752
2021-12-13,40.50145721435547,46737.48046875,145.46630859375,271.989990234375,28.116180419921875,48.9456787109375,0.7828940153121948
2021-12-14,41.012611389160156,46612.6328125,143.55152893066406,277.1600036621094,28.291898727416992,49.24714279174805,0.7962489724159241
2021-12-15,40.836029052734375,48896.72265625,146.07928466796875,283.2799987792969,30.410524368286133,52.137779235839844,0.8274310231208801
2021-12-16,41.82114791870117,47665.42578125,144.08822631835938,282.0199890136719,28.341819763183594,54.310184478759766,0.8062300086021423
2021-12-17,40.7802734375,46202.14453125,141.37493896484375,294.79998779296875,27.75675392150879,52.74073028564453,0.7992910146713257
2021-12-20,40.111122131347656,46880.27734375,141.25721740722656,276.3800048828125,27.674884796142578,54.106239318847656,0.8798279762268066
2021-12-21,41.06836700439453,48936.61328125,143.1181182861328,268.1400146484375,29.028724670410156,52.27078628540039,0.9476460218429565
2021-12-22,41.15200424194336,48628.51171875,146.0533447265625,251.36000061035156,29.35320472717285,52.80279541015625,0.9546989798545837
2021-12-23,41.28211975097656,50784.5390625,146.55360412597656,249.99000549316406,29.592824935913086,52.0579833984375,0.9932850003242493
2021-12-27,41.48657989501953,50640.41796875,147.54115295410156,246.8800048828125,30.895748138427734,52.492454528808594,0.9261839985847473
2021-12-28,41.54233932495117,47588.85546875,146.32467651367188,241.44000244140625,30.27373695373535,51.437286376953125,0.8529599905014038
2021-12-29,41.4772834777832,46444.7109375,146.29275512695312,247.8800048828125,29.953250885009766,51.05601119995117,0.8167139887809753
2021-12-30,41.38434600830078,47178.125,145.83937072753906,251.60000610351562,29.53891372680664,51.783103942871094,0.8396490216255188
