Date,BTC-USD,GOOGL,MRNA,MSFT,PFE,TSLA,XRP-USD
2021-11-22,56289.2890625,145.9406280517578,282.69000244140625,331.9023132324219,45.39888381958008,385.6233215332031,1.0366220474243164
2021-11-23,57569.07421875,145.4219207763672,276.3800048828125,329.802490234375,45.292484283447266,369.6766662597656,1.0670570135116577
2021-11-24,56280.42578125,145.75906372070312,273.3900146484375,330.027099609375,45.12400436401367,372.0,1.0420750379562378
2021-11-26,53569.765625,141.83180236816406,329.6300048828125,321.98907470703125,47.881629943847656,360.6400146484375,0.9363499879837036
2021-11-29,57806.56640625,145.17103576660156,368.510009765625,328.7769470214844,46.462921142578125,378.9966735839844,0.9919610023498535
2021-11-30,57005.42578125,141.54701232910156,352.42999267578125,322.87786865234375,47.6422233581543,381.586669921875,0.9987540245056152
2021-12-01,57229.828125,140.70309448242188,310.6099853515625,322.3797912597656,48.48458480834961,365.0,0.9909300208091736
2021-12-02,56477.81640625,142.6128692626953,301.489990234375,321.8035583496094,47.03041076660156,361.5333251953125,0.9723119735717773
2021-12-03,53598.24609375,141.6507568359375,306.7200012207031,315.4747314453125,48.121036529541016,338.3233337402344,0.9222440123558044
2021-12-06,50582.625,142.80140686035156,265.3299865722656,318.58050537109375,45.64715576171875,336.336669921875,0.8282880187034607
2021-12-07,50700.0859375,146.90574645996094,282.3500061035156,327.1068420410156,45.859962463378906,350.5833435058594,0.8185880184173584
2021-12-08,50504.796875,147.82046508789062,283.3999938964844,327.15570068359375,45.57621765136719,356.32000732421875,0.863306999206543
2021-12-09,47672.12109375,147.27383422851562,272.2099914550781,325.3293151855469,46.17918014526367,334.6000061035156,0.8612719774246216
2021-12-10,47243.3046875,147.63592529296875,257.05999755859375,334.54913330078125,46.79986572265625,339.010009765625,0.8010969758033752
2021-12-13,46737.48046875,145.46630859375,271.989990234375,331.4823303222656,48.94567108154297,322.13665771484375,0.7828940153121948
2021-12-14,46612.6328125,143.55152893066406,277.1600036621094,320.6803283691406,49.24714279174805,319.5033264160156,0.7962489724159241
2021-12-15,48896.72265625,146.07928466796875,283.2799987792969,326.8431091308594,52.137779235839844,325.3299865722656,0.8274310231208801
2021-12-16,47665.42578125,144.08822631835938,282.0199890136719,317.3205871582031,54.310184478759766,308.97332763671875,0.8062300086021423
2021-12-17,46202.14453125,141.37493896484375,294.79998779296875,316.2462463378906,52.74073028564453,310.8566589355469,0.7992910146713257
2021-12-20,46880.27734375,141.25721740722656,276.3800048828125,312.44696044921875,54.10625457763672,299.9800109863281,0.8798279762268066
2021-12-21,48936.61328125,143.1181182861328,268.1400146484375,319.6549072265625,52.270782470703125,312.84332275390625,0.9476460218429565
2021-12-22,48628.51171875,146.0533447265625,251.36000061035156,325.427001953125,52.80280685424805,336.2900085449219,0.9546989798545837
2021-12-23,50784.5390625,146.55360412597656,249.99000549316406,326.8822326660156,52.0579719543457,355.6666564941406,0.9932850003242493
2021-12-27,50640.41796875,147.54115295410156,246.8800048828125,334.4612121582031,52.49245834350586,364.64666748046875,0.9261839985847473
2021-12-28,47588.85546875,146.32467651367188,241.44000244140625,333.2892150878906,51.43728256225586,362.8233337402344,0.8529599905014038
2021-12-29,46444.7109375,146.29275512695312,247.8800048828125,333.9728698730469,51.05601119995117,362.0633239746094,0.8167139887809753
2021-12-30,47178.125,145.83937072753906,251.60000610351562,331.40423583984375,51.78310012817383,356.7799987792969,0.8396490216255188
