Date,AAPL,CAT,KO,LMT,MSFT,PEP,V
2022-11-21,146.63087463378906,224.7255096435547,58.42631912231445,456.3149108886719,238.6184844970703,174.48150634765625,203.52796936035156
2022-11-22,148.7806396484375,229.65228271484375,58.680423736572266,454.94873046875,241.55624389648438,174.50035095214844,207.4836883544922
2022-11-23,149.66238403320312,229.32321166992188,58.94394302368164,456.4383544921875,244.0701141357422,174.72695922851562,208.86476135253906
2022-11-25,146.72994995117188,228.14231872558594,59.00040817260742,458.70599365234375,243.9813995361328,173.8112030029297,210.89688110351562
2022-11-28,142.87620544433594,224.85134887695312,59.009830474853516,458.4687194824219,238.33261108398438,173.603515625,208.40110778808594
2022-11-29,139.85462951660156,227.5809326171875,58.80277633666992,459.3132019042969,236.92288208007812,172.37625122070312,206.23086547851562
2022-11-30,146.6506805419922,228.82955932617188,60.29084777832031,463.2179870605469,251.52293395996094,175.13291931152344,214.0634307861328
2022-12-01,146.9281005859375,228.13265991210938,60.461456298828125,461.7859191894531,251.07931518554688,176.5958251953125,214.0634307861328
2022-12-02,146.4327392578125,228.55856323242188,60.99223709106445,473.758056640625,251.40463256835938,176.39634704589844,214.71450805664062
2022-12-05,145.2637481689453,225.11268615722656,60.15815353393555,468.4497985839844,246.65296936035156,173.95497131347656,210.78836059570312
2022-12-06,141.5784149169922,220.9699249267578,60.129722595214844,462.0818786621094,241.6449737548828,172.53955078125,206.25062561035156
2022-12-07,139.62677001953125,221.63780212402344,60.2244987487793,459.4087219238281,240.9055938720703,173.06199645996094,204.99778747558594
2022-12-08,141.32081604003906,223.5155792236328,60.48041534423828,463.3994140625,243.89263916015625,174.5819549560547,206.2703399658203
2022-12-09,140.8354034423828,220.0019989013672,59.84537124633789,461.6808776855469,241.94073486328125,173.93597412109375,205.87574768066406
2022-12-12,143.14369201660156,225.58697509765625,60.63206100463867,464.296875,248.93020629882812,174.76242065429688,211.68601989746094
2022-12-13,144.11456298828125,227.93905639648438,60.651023864746094,458.4730529785156,253.2777099609375,174.66741943359375,210.15701293945312
2022-12-14,141.8756103515625,226.96142578125,60.651023864746094,463.2179870605469,253.57345581054688,174.18295288085938,210.4332275390625
2022-12-15,135.22813415527344,223.263916015625,59.81693649291992,457.1078186035156,245.47982788085938,171.22862243652344,205.096435546875
2022-12-16,133.25665283203125,225.2578887939453,59.47572326660156,459.97198486328125,241.2210693359375,171.31410217285156,204.09024047851562
2022-12-19,131.13661193847656,224.84164428710938,59.56102752685547,459.97198486328125,237.0411834716797,172.2640838623047,202.04827880859375
2022-12-20,131.06729125976562,227.60028076171875,59.51363754272461,464.1344909667969,238.37205505371094,172.15956115722656,202.58094787597656
2022-12-21,134.1879119873047,233.9789581298828,60.4709358215332,465.56658935546875,240.96473693847656,173.36599731445312,204.0113525390625
2022-12-22,130.9979248046875,229.92332458496094,60.034942626953125,457.59466552734375,234.813232421875,172.0265655517578,202.28500366210938
2022-12-23,130.63136291503906,232.17860412597656,60.48989486694336,461.404052734375,235.34556579589844,173.1380157470703,203.04461669921875
2022-12-27,128.81842041015625,235.34375,60.85954284667969,463.51397705078125,233.60067749023438,173.90750122070312,203.49835205078125
2022-12-28,124.86558532714844,231.70433044433594,60.252933502197266,461.3371887207031,231.20509338378906,172.65354919433594,202.21597290039062
2022-12-29,128.40232849121094,232.498046875,60.61310958862305,464.9937438964844,237.59326171875,172.8719940185547,205.24441528320312
2022-12-30,128.71934509277344,231.87855529785156,60.29084777832031,464.4591064453125,236.42010498046875,171.6180877685547,204.948486328125
