Date,BTC-USD,ETH-USD,GOOGL,GS,LTC-USD,MSFT,XRP-USD
2021-07-06,34235.1953125,2324.679443359375,125.87830352783203,339.2636413574219,138.9856414794922,270.170166015625,0.6654019951820374
2021-07-07,33855.328125,2315.161865234375,126.1615982055664,337.2548828125,137.3712158203125,272.3789367675781,0.6515750288963318
2021-07-08,32877.37109375,2120.0263671875,124.7351303100586,329.24700927734375,132.30850219726562,269.9366760253906,0.623058021068573
2021-07-09,33798.01171875,2146.6923828125,125.20846557617188,341.0065002441406,134.57159423828125,270.4426574707031,0.6368039846420288
2021-07-12,33155.84765625,2036.7210693359375,126.661865234375,349.02349853515625,133.5381317138672,269.8393859863281,0.6301779747009277
2021-07-13,32702.025390625,1940.083984375,127.0269546508789,344.87738037109375,131.32180786132812,273.4006652832031,0.6195229887962341
2021-07-14,32822.34765625,1994.331298828125,127.92024993896484,343.4281005859375,131.06260681152344,274.8893737792969,0.6203240156173706
2021-07-15,31780.73046875,1911.1756591796875,126.69129180908203,342.4649658203125,125.49156188964844,273.4492492675781,0.5969409942626953
2021-07-16,31421.5390625,1880.3829345703125,126.65637969970703,334.6222229003906,121.04105377197266,273.1768493652344,0.5907739996910095
2021-07-19,30817.83203125,1817.296630859375,124.2702865600586,325.3760681152344,113.16480255126953,269.5377502441406,0.5575559735298157
2021-07-20,29807.34765625,1787.5107421875,125.89775848388672,334.58551025390625,107.39948272705078,271.78546142578125,0.5293359756469727
2021-07-21,32110.693359375,1990.9708251953125,127.23394775390625,342.6025390625,117.45989227294922,273.8092346191406,0.569998025894165
2021-07-22,32313.10546875,2025.2027587890625,128.1042938232422,341.8779296875,120.73579406738281,278.42144775390625,0.5922060012817383
2021-07-23,33581.55078125,2124.776611328125,132.6864471435547,343.1070556640625,124.2494125366211,281.8562316894531,0.6092240214347839
2021-07-26,37337.53515625,2233.36669921875,133.70391845703125,344.8040466308594,131.36248779296875,281.2529602050781,0.6256179809570312
