Date,BTC-USD,GOOGL,LTC-USD,MRNA,PFE,TSLA,XRP-USD
2021-11-19,58119.578125,148.5586395263672,218.13858032226562,263.7799987792969,45.0442008972168,379.0199890136719,1.0914920568466187
2021-11-22,56289.2890625,145.9406280517578,209.15802001953125,282.69000244140625,45.39887619018555,385.6233215332031,1.0366220474243164
2021-11-23,57569.07421875,145.4219207763672,216.38897705078125,276.3800048828125,45.29248046875,369.6766662597656,1.0670570135116577
2021-11-24,56280.42578125,145.75906372070312,209.8065948486328,273.3900146484375,45.12400436401367,372.0,1.0420750379562378
2021-11-26,53569.765625,141.83180236816406,194.87464904785156,329.6300048828125,47.88163375854492,360.6400146484375,0.9363499879837036
2021-11-29,57806.56640625,145.17103576660156,205.87020874023438,368.510009765625,46.462921142578125,378.9966735839844,0.9919610023498535
2021-11-30,57005.42578125,141.54701232910156,208.01454162597656,352.42999267578125,47.64222717285156,381.586669921875,0.9987540245056152
2021-12-01,57229.828125,140.70309448242188,208.97125244140625,310.6099853515625,48.484580993652344,365.0,0.9909300208091736
2021-12-02,56477.81640625,142.6128692626953,203.4896240234375,301.489990234375,47.0304069519043,361.5333251953125,0.9723119735717773
2021-12-03,53598.24609375,141.6507568359375,188.09971618652344,306.7200012207031,48.12104415893555,338.3233337402344,0.9222440123558044
2021-12-06,50582.625,142.80140686035156,161.8865203857422,265.3299865722656,45.647159576416016,336.336669921875,0.8282880187034607
2021-12-07,50700.0859375,146.90574645996094,162.29286193847656,282.3500061035156,45.85996627807617,350.5833435058594,0.8185880184173584
2021-12-08,50504.796875,147.82046508789062,165.2234649658203,283.3999938964844,45.57622528076172,356.32000732421875,0.863306999206543
2021-12-09,47672.12109375,147.27383422851562,151.79530334472656,272.2099914550781,46.17917251586914,334.6000061035156,0.8612719774246216
2021-12-10,47243.3046875,147.63592529296875,148.59829711914062,257.05999755859375,46.79985809326172,339.010009765625,0.8010969758033752
2021-12-13,46737.48046875,145.46630859375,144.53590393066406,271.989990234375,48.94567108154297,322.13665771484375,0.7828940153121948
2021-12-14,46612.6328125,143.55152893066406,146.0780029296875,277.1600036621094,49.24714660644531,319.5033264160156,0.7962489724159241
2021-12-15,48896.72265625,146.07928466796875,153.51541137695312,283.2799987792969,52.13778305053711,325.3299865722656,0.8274310231208801
2021-12-16,47665.42578125,144.08822631835938,148.9417266845703,282.0199890136719,54.310184478759766,308.97332763671875,0.8062300086021423
2021-12-17,46202.14453125,141.37493896484375,144.33840942382812,294.79998779296875,52.74073028564453,310.8566589355469,0.7992910146713257
2021-12-20,46880.27734375,141.25721740722656,152.62867736816406,276.3800048828125,54.10625076293945,299.9800109863281,0.8798279762268066
2021-12-21,48936.61328125,143.1181182861328,154.92709350585938,268.1400146484375,52.27078628540039,312.84332275390625,0.9476460218429565
2021-12-22,48628.51171875,146.0533447265625,155.46749877929688,251.36000061035156,52.802799224853516,336.2900085449219,0.9546989798545837
2021-12-23,50784.5390625,146.55360412597656,163.44949340820312,249.99000549316406,52.057979583740234,355.6666564941406,0.9932850003242493
2021-12-27,50640.41796875,147.54115295410156,155.8812255859375,246.8800048828125,52.492454528808594,364.64666748046875,0.9261839985847473
2021-12-28,47588.85546875,146.32467651367188,145.88687133789062,241.44000244140625,51.437286376953125,362.8233337402344,0.8529599905014038
2021-12-29,46444.7109375,146.29275512695312,145.5126190185547,247.8800048828125,51.05600357055664,362.0633239746094,0.8167139887809753
2021-12-30,47178.125,145.83937072753906,148.2860107421875,251.60000610351562,51.78310012817383,356.7799987792969,0.8396490216255188
