Date,AMZN,COST,GOOGL,GS,ORCL,PG,WMT
2020-11-18,155.2729949951172,354.7349548339844,86.81702423095703,203.1428985595703,53.10794448852539,127.27322387695312,46.80898666381836
2020-11-19,155.8509979248047,355.9507141113281,87.71131134033203,203.387451171875,53.296775817871094,127.11833953857422,47.76030731201172
2020-11-20,154.97000122070312,353.7048034667969,86.60455322265625,202.2825164794922,52.58867263793945,126.90882110595703,47.1700439453125
2020-11-23,154.91949462890625,354.25238037109375,86.16464233398438,207.24560546875,52.947444915771484,126.41683959960938,47.38668441772461
2020-11-24,155.9029998779297,356.581787109375,87.97715759277344,215.09780883789062,54.354209899902344,126.00690460205078,47.52169418334961
2020-11-25,159.2534942626953,359.85791015625,87.9886245727539,214.22836303710938,54.20315170288086,126.34394836425781,47.669254302978516
2020-11-27,159.76699829101562,360.4519348144531,89.13029479980469,213.1958770751953,54.53358840942383,126.28018188476562,47.5970344543457
2020-11-30,158.40199279785156,363.5887451171875,87.50332641601562,208.83055114746094,54.49583053588867,126.51705932617188,47.970664978027344
2020-12-01,161.00399780273438,369.1028747558594,89.54627227783203,211.33473205566406,55.458858489990234,126.97259521484375,47.923561096191406
2020-12-02,160.17649841308594,365.236328125,91.02310943603516,216.40684509277344,55.779869079589844,126.05245208740234,47.257965087890625
2020-12-03,159.3365020751953,356.2363586425781,90.86700439453125,214.4216766357422,55.95924758911133,125.1231460571289,46.874916076660156
2020-12-04,158.12899780273438,355.6458740234375,90.96276092529297,218.164306640625,56.6107177734375,125.24163055419922,46.75247573852539
2020-12-07,157.89999389648438,355.55059814453125,90.6270980834961,217.13531494140625,56.45963668823242,125.43291473388672,46.50130844116211
2020-12-08,158.864501953125,359.6173095703125,90.3427963256836,217.49044799804688,55.73265838623047,125.7700424194336,46.922027587890625
2020-12-09,155.2100067138672,356.4649353027344,88.67342376708984,221.11468505859375,56.3935546875,124.27587890625,46.551544189453125
2020-12-10,155.07449340820312,355.036376953125,88.16419219970703,222.55343627929688,56.15751647949219,123.45596313476562,46.334110260009766
2020-12-11,155.8209991455078,357.236328125,88.52080535888672,218.53765869140625,57.224403381347656,124.36699676513672,46.32151412963867
2020-12-14,157.84849548339844,356.5506896972656,87.3965835571289,216.53433227539062,57.36601638793945,123.76571655273438,45.89610290527344
2020-12-15,158.25599670410156,354.1697082519531,87.83650207519531,220.75953674316406,58.404571533203125,124.49452209472656,45.87405776977539
2020-12-16,162.04800415039062,351.8458557128906,87.6424789428711,221.97975158691406,59.273193359375,125.05941772460938,45.82677459716797
2020-12-17,161.8040008544922,352.6554260253906,86.81053924560547,222.58078002929688,60.05683135986328,125.95221710205078,46.03791427612305
2020-12-18,160.08250427246094,349.5221862792969,86.0978012084961,220.48638916015625,61.425819396972656,126.67192840576172,45.99064254760742
2020-12-21,160.3090057373047,347.5887451171875,86.5137710571289,234.00897216796875,60.878231048583984,125.28714752197266,45.99694061279297
2020-12-22,160.3260040283203,344.7887878417969,85.79854583740234,227.73483276367188,61.510807037353516,124.4034194946289,45.43920135498047
2020-12-23,159.2635040283203,344.6554870605469,86.19805908203125,233.52633666992188,61.65243148803711,124.2121353149414,45.1303825378418
2020-12-24,158.63450622558594,347.21734619140625,86.49382019042969,233.26222229003906,61.331417083740234,125.46935272216797,45.2186164855957
2020-12-28,164.197998046875,353.3887634277344,88.4789047241211,236.38565063476562,61.2464485168457,126.34394836425781,45.76060485839844
2020-12-29,166.10000610351562,354.9697265625,87.67091369628906,234.94688415527344,60.859336853027344,126.1070785522461,45.470703125
2020-12-30,164.29249572753906,356.61737060546875,86.59806823730469,236.25820922851562,60.802703857421875,125.51493072509766,45.43289566040039
