Date,COST,ETH-USD,LTC-USD,MRNA,MSFT,NVDA,PFE
2020-11-18,354.7350158691406,479.48406982421875,73.69493865966797,88.88999938964844,204.44215393066406,13.391721725463867,30.9921932220459
2020-11-19,355.95074462890625,471.63043212890625,81.68367004394531,92.7699966430664,205.73997497558594,13.403189659118652,30.881263732910156
2020-11-20,353.70477294921875,509.74456787109375,82.5831527709961,97.61000061035156,203.77386474609375,13.051660537719727,31.316452026367188
2020-11-23,354.2523498535156,608.4540405273438,89.03931427001953,101.02999877929688,203.50267028808594,13.103769302368164,31.162857055664062
2020-11-24,356.581787109375,603.8977661132812,89.20537567138672,98.55999755859375,207.13470458984375,12.922019958496094,31.231122970581055
2020-11-25,359.85791015625,570.6866455078125,81.880126953125,109.18000030517578,207.1444091796875,13.19825553894043,31.171396255493164
2020-11-27,360.4518737792969,517.4937133789062,69.12387084960938,127.02999877929688,208.461669921875,13.224681854248047,31.768699645996094
2020-11-30,363.5887451171875,614.842529296875,87.57463073730469,152.74000549316406,207.33815002441406,13.364545822143555,32.690284729003906
2020-12-01,369.1029357910156,587.3241577148438,85.4357681274414,141.00999450683594,209.4108123779297,13.353078842163086,33.62892150878906
2020-12-02,365.2362365722656,598.3523559570312,88.85651397705078,143.0,208.5972442626953,13.507150650024414,34.81501388549805
2020-12-03,356.23638916015625,616.708740234375,89.09896850585938,157.25999450683594,207.50277709960938,13.363006591796875,34.20916748046875
2020-12-04,355.64593505859375,569.3541870117188,80.01707458496094,152.52000427246094,207.6190185546875,13.524858474731445,34.42249298095703
2020-12-07,355.5505676269531,591.8433837890625,83.62406158447266,159.52000427246094,207.55117797851562,13.57323932647705,35.199005126953125
2020-12-08,359.6172790527344,554.8277587890625,76.7486572265625,169.86000061035156,209.2171173095703,13.317122459411621,36.31684875488281
2020-12-09,356.46490478515625,573.4791259765625,77.41098022460938,156.58999633789062,205.13949584960938,12.898903846740723,35.710994720458984
2020-12-10,355.036376953125,559.6785278320312,74.82955932617188,155.69000244140625,203.89976501464844,12.940299987792969,35.608604431152344
2020-12-11,357.2363586425781,545.79736328125,72.08733367919922,156.92999267578125,206.5535888671875,12.981202125549316,35.08807373046875
2020-12-14,356.5506591796875,586.0111694335938,82.3631591796875,155.07000732421875,207.46405029296875,13.275972366333008,33.458251953125
2020-12-15,354.1697692871094,589.3555908203125,81.40067291259766,147.22000122070312,207.39627075195312,13.327596664428711,33.03160095214844
2020-12-16,351.8459167480469,636.1818237304688,92.78968811035156,137.02999877929688,212.38429260253906,13.209885597229004,32.289222717285156
2020-12-17,352.6554260253906,642.8689575195312,100.9595718383789,144.0,212.51988220214844,13.308390617370605,32.451351165771484
2020-12-18,349.5220947265625,654.8119506835938,109.38450622558594,140.22999572753906,211.71597290039062,13.239313125610352,32.1526985168457
2020-12-21,347.5887451171875,609.81787109375,105.0053939819336,138.3000030517578,215.59017944335938,13.299412727355957,31.896709442138672
2020-12-22,344.7888488769531,634.8541870117188,113.68036651611328,125.87999725341797,216.89776611328125,13.2455472946167,31.3505916595459
2020-12-23,344.6555480957031,583.714599609375,101.81706237792969,130.33999633789062,214.06956481933594,12.977209091186523,31.947900772094727
2020-12-24,347.2174072265625,611.607177734375,111.56539916992188,123.38999938964844,215.7451934814453,12.961747169494629,31.802837371826172
2020-12-28,353.38873291015625,730.3973388671875,130.0503387451172,111.4000015258789,217.88568115234375,12.8682279586792,31.41884994506836
2020-12-29,354.9696960449219,731.5201416015625,129.04080200195312,114.38999938964844,217.10113525390625,12.911373138427734,31.6151065826416
2020-12-30,356.6173095703125,751.6189575195312,129.46607971191406,111.12999725341797,214.70880126953125,13.113373756408691,31.3505916595459
