Date,BAC,COST,CVX,MRNA,NVDA,PFE,XRP-USD
2021-07-28,35.0869026184082,403.76934814453125,88.77108001708984,349.32000732421875,19.46613883972168,37.848934173583984,0.7254449725151062
2021-07-29,35.5930061340332,407.45806884765625,89.99061584472656,345.6400146484375,19.624845504760742,37.611610412597656,0.7480170130729675
2021-07-30,35.29854202270508,411.7119445800781,89.32379913330078,353.6000061035156,19.462156295776367,37.62919616699219,0.7521190047264099
2021-08-02,34.93046569824219,410.9454650878906,89.16587829589844,346.6099853515625,19.712677001953125,38.6400146484375,0.7392200231552124
2021-08-03,35.473384857177734,416.8377685546875,90.01692962646484,386.510009765625,19.77755355834961,40.1518669128418,0.7127289772033691
2021-08-04,35.215736389160156,416.8089599609375,87.99901580810547,419.04998779296875,20.235687255859375,39.721160888671875,0.7304880023002625
2021-08-05,35.905879974365234,424.6174621582031,88.81494140625,416.260009765625,20.597997665405273,39.60689926147461,0.7331510186195374
2021-08-06,36.9456901550293,421.2066650390625,89.4466323852539,413.7200012207031,20.327512741088867,39.61569595336914,0.7465130090713501
2021-08-09,37.424190521240234,422.0114440917969,87.95513153076172,484.4700012207031,20.25664520263672,40.415557861328125,0.8185529708862305
2021-08-10,38.12353515625,424.46417236328125,89.5606918334961,456.760009765625,19.89832305908203,42.35811233520508,0.8512470126152039
2021-08-11,38.60203552246094,425.68096923828125,90.23626708984375,385.3299865722656,19.661773681640625,40.705631256103516,1.0125240087509155
2021-08-12,38.78607177734375,426.69647216796875,90.05203247070312,391.4200134277344,19.867385864257812,41.5230827331543,0.9645490050315857
2021-08-13,38.307579040527344,429.053466796875,89.45540618896484,389.7799987792969,20.14984703063965,42.61301803588867,1.089959979057312
2021-08-16,37.99470901489258,433.8822021484375,88.54297637939453,373.8599853515625,19.91230010986328,42.99097442626953,1.1909929513931274
2021-08-17,37.8106689453125,433.3840026855469,88.37628173828125,401.8599853515625,19.42122459411621,44.3182373046875,1.0981990098953247
2021-08-18,37.534610748291016,427.51092529296875,85.9843521118164,398.79998779296875,19.004018783569336,43.34257507324219,1.14609694480896
2021-08-19,36.98249435424805,435.2235412597656,83.84140014648438,375.5299987792969,19.760587692260742,42.89429473876953,1.232841968536377
2021-08-20,37.14813995361328,439.7553405761719,83.85031127929688,382.9800109863281,20.776660919189453,42.823974609375,1.2632219791412354
2021-08-23,37.64503860473633,435.8654479980469,86.01103210449219,411.8900146484375,21.916501998901367,43.88753890991211,1.2472699880599976
2021-08-24,38.16954040527344,432.8570556640625,86.9980239868164,394.94000244140625,21.751815795898438,42.525123596191406,1.1373519897460938
2021-08-25,38.78607177734375,432.320556640625,87.59378051757812,397.8699951171875,22.171016693115234,41.760406494140625,1.1725289821624756
2021-08-26,38.68486022949219,430.48101806640625,86.44672393798828,400.29998779296875,22.02629280090332,41.64613342285156,1.0752660036087036
2021-08-27,39.09893798828125,431.4678649902344,87.7093734741211,382.2200012207031,22.593225479125977,40.96053695678711,1.1884729862213135
2021-08-30,38.335174560546875,436.8235778808594,87.48707580566406,370.69000244140625,22.64512825012207,41.101165771484375,1.1014349460601807
2021-08-31,38.417999267578125,436.4020080566406,86.04659271240234,376.69000244140625,22.346641540527344,40.49467468261719,1.1875929832458496
2021-09-01,37.90269470214844,437.3888854980469,85.10407257080078,389.94000244140625,22.402542114257812,40.468299865722656,1.234889030456543
2021-09-02,37.9396858215332,441.6523742675781,86.8824234008789,397.6600036621094,22.35761833190918,41.171485900878906,1.256324052810669
2021-09-03,37.96743392944336,443.16619873046875,86.68682098388672,416.70001220703125,22.803850173950195,41.171485900878906,1.2914350032806396
2021-09-07,38.217159271240234,440.3398132324219,86.30445861816406,436.3900146484375,22.6231632232666,41.09238052368164,1.1250989437103271
2021-09-08,37.717716217041016,446.18414306640625,85.70870971679688,422.8999938964844,22.300718307495117,40.88142395019531,1.1007200479507446
2021-09-09,37.856449127197266,446.4141845703125,85.36193084716797,455.9200134277344,22.138992309570312,40.459510803222656,1.0894010066986084
2021-09-10,37.24600601196289,445.6668395996094,85.4241714477539,449.3800048828125,22.439477920532227,40.07276153564453,1.0572669506072998
2021-09-13,37.865699768066406,440.3973083496094,87.1136245727539,419.7200012207031,22.114038467407227,39.18499755859375,1.0646779537200928
2021-09-14,36.84830093383789,439.19964599609375,85.5397720336914,427.7099914550781,22.203882217407227,39.29925537109375,1.0965739488601685
2021-09-15,37.125770568847656,441.4224548339844,87.35370635986328,434.4599914550781,22.30271339416504,39.35199737548828,1.121353030204773
2021-09-16,37.4124870300293,443.8943176269531,86.53565216064453,440.6499938964844,22.203882217407227,39.08830642700195,1.0914980173110962
2021-09-17,37.4587287902832,440.25360107421875,86.03771209716797,430.04998779296875,21.862470626831055,38.578495025634766,1.0655980110168457
2021-09-20,36.17311477661133,432.234375,84.277099609375,423.3299865722656,21.076818466186523,38.850975036621094,0.9171519875526428
2021-09-21,36.191612243652344,433.1636657714844,84.33935546875,434.0400085449219,21.2095890045166,38.6048583984375,0.8763290047645569
2021-09-22,37.125770568847656,433.37445068359375,86.82019805908203,440.7200012207031,21.90339469909668,38.631229400634766,1.0040760040283203
2021-09-23,38.55937957763672,433.8056335449219,88.97201538085938,454.6000061035156,22.443471908569336,38.842185974121094,1.0020400285720825
2021-09-24,38.975589752197266,448.1482238769531,89.4521713256836,430.1400146484375,22.043153762817383,38.622440338134766,0.9459239840507507
2021-09-27,40.01148223876953,441.2595520019531,91.55956268310547,408.8399963378906,21.62287712097168,38.297218322753906,0.9236850142478943
2021-09-28,39.91898727416992,428.6031494140625,91.90633392333984,384.2099914550781,20.66352081298828,37.83136749267578,0.893688976764679
2021-09-29,39.835750579833984,432.8570556640625,91.87965393066406,378.8999938964844,20.481842041015625,38.262062072753906,0.9283490180969238
2021-09-30,39.26231002807617,430.519287109375,90.20797729492188,384.8599853515625,20.680496215820312,37.80499267578125,0.9526360034942627
2021-10-01,39.845001220703125,429.54205322265625,92.76886749267578,341.0899963378906,20.706453323364258,37.73466873168945,1.0426239967346191
2021-10-04,40.085472106933594,421.6952819824219,93.11563873291016,325.8399963378906,19.698184967041016,37.28638458251953,1.043004035949707
2021-10-05,40.89938735961914,427.5396728515625,94.12930297851562,332.1099853515625,20.415950775146484,37.198486328125,1.0855029821395874
2021-10-06,40.91789245605469,430.5097351074219,93.3023681640625,302.4200134277344,20.664520263671875,36.9348030090332,1.0776560306549072
2021-10-07,40.80690383911133,433.8918151855469,93.96924591064453,309.3599853515625,21.038883209228516,37.56766891479492,1.0680259466171265
2021-10-08,41.0103759765625,432.91455078125,96.07662200927734,304.9100036621094,20.795299530029297,37.31276321411133,1.0628910064697266
2021-10-11,40.492427825927734,430.85467529296875,95.25857543945312,305.1000061035156,20.65953254699707,36.9699592590332,1.137887954711914
2021-10-12,40.27045440673828,428.1432189941406,95.27635955810547,311.1300048828125,20.635574340820312,36.78537368774414,1.1018589735031128
2021-10-13,39.90049362182617,426.6390075683594,95.84542083740234,321.5,20.90311050415039,36.407405853271484,1.128391981124878
2021-10-14,41.68556213378906,431.7744445800781,96.75238800048828,331.8800048828125,21.7087345123291,36.62715148925781,1.132315993309021
2021-10-15,42.887939453125,433.4319763183594,97.46375274658203,324.2099914550781,21.82453155517578,36.46893310546875,1.1405500173568726
2021-10-18,42.80470275878906,442.59136962890625,97.41929626464844,334.8399963378906,22.183916091918945,36.31951141357422,1.0838420391082764
2021-10-19,42.989681243896484,447.5063171386719,99.32215118408203,333.6099853515625,22.251798629760742,36.99631881713867,1.092079997062683
2021-10-20,43.55387496948242,450.0835876464844,100.62036895751953,333.010009765625,22.06511878967285,37.620399475097656,1.1423280239105225
2021-10-21,43.31339645385742,457.2309875488281,99.35771179199219,339.57000732421875,22.653106689453125,37.67313766479492,1.0893150568008423
2021-10-22,43.997833251953125,461.79150390625,100.30025482177734,326.5400085449219,22.68705177307129,37.93683624267578,1.0883740186691284
2021-10-25,43.94233703613281,469.5616149902344,101.2339096069336,349.55999755859375,23.126300811767578,37.928043365478516,1.0951579809188843
2021-10-26,44.358543395996094,465.18316650390625,101.45620727539062,345.739990234375,24.674636840820312,38.28843307495117,1.108093023300171
